NAV,Date (DD/MM/YYYY)
0,22/03/2011
0,23/03/2011
0,24/03/2011
0,25/03/2011
0,26/03/2011
0,27/03/2011
0,28/03/2011
0,29/03/2011
0,30/03/2011
0,31/03/2011
0,01/04/2011
0,02/04/2011
0,03/04/2011
0,04/04/2011
0,05/04/2011
0,06/04/2011
0,07/04/2011
0,08/04/2011
0,09/04/2011
0,10/04/2011
0,11/04/2011
0,12/04/2011
0,13/04/2011
0,14/04/2011
0,15/04/2011
0,16/04/2011
0,17/04/2011
0,18/04/2011
0,19/04/2011
0,20/04/2011
0,21/04/2011
0,22/04/2011
0,23/04/2011
0,24/04/2011
0,25/04/2011
0,26/04/2011
0,27/04/2011
0,28/04/2011
0,29/04/2011
0,30/04/2011
0,01/05/2011
0,02/05/2011
0,03/05/2011
0,04/05/2011
0,05/05/2011
0,06/05/2011
0,07/05/2011
0,08/05/2011
0,09/05/2011
0,10/05/2011
0,11/05/2011
0,12/05/2011
0,13/05/2011
0,14/05/2011
0,15/05/2011
0,16/05/2011
0,17/05/2011
0,18/05/2011
0,19/05/2011
0,20/05/2011
0,21/05/2011
0,22/05/2011
0,23/05/2011
0,24/05/2011
0,25/05/2011
0,26/05/2011
0,27/05/2011
0,28/05/2011
0,29/05/2011
0,30/05/2011
0,31/05/2011
0,01/06/2011
0,02/06/2011
0,03/06/2011
0,04/06/2011
0,05/06/2011
0,06/06/2011
0,07/06/2011
0,08/06/2011
0,09/06/2011
0,10/06/2011
0,11/06/2011
0,12/06/2011
0,13/06/2011
0,14/06/2011
0,15/06/2011
0,16/06/2011
0,17/06/2011
0,18/06/2011
0,19/06/2011
0,20/06/2011
0,21/06/2011
0,22/06/2011
0,23/06/2011
0,24/06/2011
0,25/06/2011
0,26/06/2011
0,27/06/2011
0,28/06/2011
0,29/06/2011
0,30/06/2011
0,02/07/2011
0,03/07/2011
0,04/07/2011
0,05/07/2011
0,06/07/2011
0,07/07/2011
0,08/07/2011
0,09/07/2011
0,10/07/2011
0,11/07/2011
0,12/07/2011
0,13/07/2011
0,14/07/2011
0,15/07/2011
0,16/07/2011
0,17/07/2011
0,18/07/2011
0,19/07/2011
0,20/07/2011
0,21/07/2011
0,22/07/2011
0,23/07/2011
0,24/07/2011
0,25/07/2011
0,26/07/2011
0,27/07/2011
0,28/07/2011
0,29/07/2011
0,30/07/2011
0,31/07/2011
0,01/08/2011
0,02/08/2011
0,03/08/2011
0,04/08/2011
0,05/08/2011
0,06/08/2011
0,07/08/2011
0,08/08/2011
0,09/08/2011
0,10/08/2011
0,11/08/2011
0,12/08/2011
0,13/08/2011
0,14/08/2011
0,15/08/2011
0,16/08/2011
0,17/08/2011
0,18/08/2011
0,19/08/2011
0,20/08/2011
0,21/08/2011
0,22/08/2011
0,23/08/2011
0,24/08/2011
0,25/08/2011
0,26/08/2011
0,27/08/2011
0,28/08/2011
0,29/08/2011
0,30/08/2011
0,31/08/2011
0,01/09/2011
0,02/09/2011
0,03/09/2011
0,04/09/2011
0,05/09/2011
0,06/09/2011
0,07/09/2011
0,08/09/2011
0,09/09/2011
0,10/09/2011
0,11/09/2011
0,12/09/2011
0,13/09/2011
0,14/09/2011
0,15/09/2011
0,16/09/2011
0,17/09/2011
0,18/09/2011
0,19/09/2011
0,20/09/2011
0,21/09/2011
0,22/09/2011
0,23/09/2011
0,24/09/2011
0,25/09/2011
0,26/09/2011
0,27/09/2011
0,28/09/2011
0,29/09/2011
0,30/09/2011
0,01/10/2011
0,02/10/2011
0,03/10/2011
0,04/10/2011
0,05/10/2011
0,06/10/2011
0,07/10/2011
0,08/10/2011
0,09/10/2011
0,10/10/2011
0,11/10/2011
0,12/10/2011
0,13/10/2011
0,14/10/2011
0,15/10/2011
0,16/10/2011
0,17/10/2011
0,18/10/2011
0,19/10/2011
0,20/10/2011
0,21/10/2011
0,22/10/2011
0,23/10/2011
0,24/10/2011
0,25/10/2011
0,26/10/2011
0,27/10/2011
0,28/10/2011
0,29/10/2011
0,30/10/2011
0,31/10/2011
0,01/11/2011
0,02/11/2011
0,03/11/2011
0,04/11/2011
0,05/11/2011
0,06/11/2011
0,07/11/2011
0,08/11/2011
0,09/11/2011
0,10/11/2011
0,11/11/2011
0,12/11/2011
0,13/11/2011
0,14/11/2011
0,15/11/2011
0,16/11/2011
0,17/11/2011
0,18/11/2011
0,19/11/2011
0,20/11/2011
0,21/11/2011
0,22/11/2011
0,23/11/2011
0,24/11/2011
0,25/11/2011
0,26/11/2011
0,27/11/2011
0,28/11/2011
0,29/11/2011
0,30/11/2011
0,01/12/2011
0,02/12/2011
0,03/12/2011
0,04/12/2011
0,05/12/2011
0,06/12/2011
0,07/12/2011
0,08/12/2011
0,09/12/2011
0,10/12/2011
0,11/12/2011
0,12/12/2011
0,13/12/2011
0,14/12/2011
0,15/12/2011
0,16/12/2011
0,17/12/2011
0,18/12/2011
0,19/12/2011
0,20/12/2011
0,21/12/2011
0,22/12/2011
0,23/12/2011
0,24/12/2011
0,25/12/2011
0,26/12/2011
0,27/12/2011
0,28/12/2011
0,29/12/2011
0,30/12/2011
0,31/12/2011
0,01/01/2012
0,02/01/2012
0,03/01/2012
0,04/01/2012
0,05/01/2012
0,06/01/2012
0,07/01/2012
0,08/01/2012
0,09/01/2012
0,10/01/2012
0,11/01/2012
0,12/01/2012
0,13/01/2012
0,14/01/2012
0,15/01/2012
0,16/01/2012
0,17/01/2012
0,18/01/2012
0,19/01/2012
0,20/01/2012
0,21/01/2012
0,22/01/2012
0,23/01/2012
0,24/01/2012
0,25/01/2012
0,26/01/2012
0,27/01/2012
0,28/01/2012
0,29/01/2012
10.0045,30/01/2012
10.0113,31/01/2012
10.0890,01/02/2012
10.1228,02/02/2012
10.1252,03/02/2012
10.1272,04/02/2012
10.1292,05/02/2012
10.1444,06/02/2012
10.1538,07/02/2012
10.1361,08/02/2012
10.1382,09/02/2012
10.1716,10/02/2012
10.1737,11/02/2012
10.1758,12/02/2012
10.1609,13/02/2012
10.1759,14/02/2012
10.1898,15/02/2012
10.1919,16/02/2012
10.2236,17/02/2012
10.2256,18/02/2012
10.2277,19/02/2012
10.2298,20/02/2012
10.2408,21/02/2012
10.2448,22/02/2012
10.2228,23/02/2012
10.2099,24/02/2012
10.2120,25/02/2012
10.2141,26/02/2012
10.2031,27/02/2012
10.1683,28/02/2012
10.1983,29/02/2012
10.1663,01/03/2012
10.1593,02/03/2012
10.1613,03/03/2012
10.1634,04/03/2012
10.1966,05/03/2012
10.1789,06/03/2012
10.1603,07/03/2012
10.1622,08/03/2012
10.1522,09/03/2012
10.1541,10/03/2012
10.1560,11/03/2012
10.1818,12/03/2012
10.1875,13/03/2012
10.2234,14/03/2012
10.2187,15/03/2012
10.1748,16/03/2012
10.1768,17/03/2012
10.1789,18/03/2012
10.1610,19/03/2012
10.1407,20/03/2012
10.1581,21/03/2012
10.1926,22/03/2012
10.1947,23/03/2012
10.1968,24/03/2012
10.1989,25/03/2012
10.1675,26/03/2012
10.1297,27/03/2012
10.1113,28/03/2012
10.0762,29/03/2012
10.0689,30/03/2012
10.0710,31/03/2012
10.0731,01/04/2012
10.0752,02/04/2012
10.0575,03/04/2012
10.0864,04/04/2012
10.0886,05/04/2012
10.0908,06/04/2012
10.0930,07/04/2012
10.0953,08/04/2012
10.1193,09/04/2012
10.1255,10/04/2012
10.1498,11/04/2012
10.1731,12/04/2012
10.1779,13/04/2012
10.1802,14/04/2012
10.1824,15/04/2012
10.2033,16/04/2012
10.2470,17/04/2012
10.2629,18/04/2012
10.2494,19/04/2012
10.2242,20/04/2012
10.2264,21/04/2012
10.2286,22/04/2012
10.2166,23/04/2012
10.1940,24/04/2012
10.1738,25/04/2012
10.1635,26/04/2012
10.1627,27/04/2012
10.1649,28/04/2012
10.1672,29/04/2012
10.1504,30/04/2012
10.1526,01/05/2012
10.1718,02/05/2012
10.1949,03/05/2012
10.17,04/05/2012
10.1722,05/05/2012
10.1745,06/05/2012
10.1548,07/05/2012
10.2032,08/05/2012
10.1780,09/05/2012
10.1732,10/05/2012
10.1690,11/05/2012
10.1702,12/05/2012
10.1715,13/05/2012
10.2157,14/05/2012
10.2403,15/05/2012
10.2542,16/05/2012
10.2387,17/05/2012
10.2428,18/05/2012
10.2450,19/05/2012
10.2471,20/05/2012
10.2516,21/05/2012
10.2078,22/05/2012
10.2591,23/05/2012
10.2526,24/05/2012
10.2107,25/05/2012
10.2128,26/05/2012
10.2149,27/05/2012
10.2927,28/05/2012
10.3156,29/05/2012
10.3277,30/05/2012
10.3688,31/05/2012
10.3694,01/06/2012
10.3716,02/06/2012
10.3737,03/06/2012
10.3636,04/06/2012
10.40,05/06/2012
10.4103,06/06/2012
10.4590,07/06/2012
10.4029,08/06/2012
10.4051,09/06/2012
10.4072,10/06/2012
10.4892,11/06/2012
10.5127,12/06/2012
10.5436,13/06/2012
10.4625,14/06/2012
10.4968,15/06/2012
10.4989,16/06/2012
10.5011,17/06/2012
10.4830,18/06/2012
10.4633,19/06/2012
10.4798,20/06/2012
10.5124,21/06/2012
10.4686,22/06/2012
10.4706,23/06/2012
10.4727,24/06/2012
10.5353,25/06/2012
10.5221,26/06/2012
10.5173,27/06/2012
10.5261,28/06/2012
10.5203,29/06/2012
10.5224,30/06/2012
10.5245,01/07/2012
10.5601,02/07/2012
10.5715,03/07/2012
10.5990,04/07/2012
10.5992,05/07/2012
10.6181,06/07/2012
10.6202,07/07/2012
10.6224,08/07/2012
10.6284,09/07/2012
10.6135,10/07/2012
10.6425,11/07/2012
10.6391,12/07/2012
10.6208,13/07/2012
10.6229,14/07/2012
10.6250,15/07/2012
10.6495,16/07/2012
10.6379,17/07/2012
10.6576,18/07/2012
10.6599,19/07/2012
10.6779,20/07/2012
10.6801,21/07/2012
10.6822,22/07/2012
10.6836,23/07/2012
10.6599,24/07/2012
10.6557,25/07/2012
10.6491,26/07/2012
10.6344,27/07/2012
10.6366,28/07/2012
10.6388,29/07/2012
10.6419,30/07/2012
10.6308,31/07/2012
10.6455,01/08/2012
10.6571,02/08/2012
10.6497,03/08/2012
10.6520,04/08/2012
10.6542,05/08/2012
10.6527,06/08/2012
10.6993,07/08/2012
10.7225,08/08/2012
10.7240,09/08/2012
10.7125,10/08/2012
10.7147,11/08/2012
10.7170,12/08/2012
10.7095,13/08/2012
10.7171,14/08/2012
10.7193,15/08/2012
10.7224,16/08/2012
10.7246,17/08/2012
10.7268,18/08/2012
10.7290,19/08/2012
10.7312,20/08/2012
10.7337,21/08/2012
10.7574,22/08/2012
10.7540,23/08/2012
10.7590,24/08/2012
10.7612,25/08/2012
10.7634,26/08/2012
10.7651,27/08/2012
10.7557,28/08/2012
10.7569,29/08/2012
10.7405,30/08/2012
10.7408,31/08/2012
10.7430,01/09/2012
10.7452,02/09/2012
10.7381,03/09/2012
10.7432,04/09/2012
10.7086,05/09/2012
10.7531,06/09/2012
10.7482,07/09/2012
10.7504,08/09/2012
10.7526,09/09/2012
10.7924,10/09/2012
10.8059,11/09/2012
10.7514,12/09/2012
10.8317,13/09/2012
10.8382,14/09/2012
10.8404,15/09/2012
10.8426,16/09/2012
10.8890,17/09/2012
10.9126,18/09/2012
10.9148,19/09/2012
10.9170,20/09/2012
10.9108,21/09/2012
10.9129,22/09/2012
10.9151,23/09/2012
10.9667,24/09/2012
10.9679,25/09/2012
10.9705,26/09/2012
10.9738,27/09/2012
11.0026,28/09/2012
11.0048,29/09/2012
11.0071,30/09/2012
11.0330,01/10/2012
11.0353,02/10/2012
11.0494,03/10/2012
11.0577,04/10/2012
11.0676,05/10/2012
11.0699,06/10/2012
11.0722,07/10/2012
11.0646,08/10/2012
11.0549,09/10/2012
11.0578,10/10/2012
11.0462,11/10/2012
11.0689,12/10/2012
11.0712,13/10/2012
11.0735,14/10/2012
11.0721,15/10/2012
11.0710,16/10/2012
11.0885,17/10/2012
11.1015,18/10/2012
11.1097,19/10/2012
11.1120,20/10/2012
11.1142,21/10/2012
11.1116,22/10/2012
11.1127,23/10/2012
11.1149,24/10/2012
11.1047,25/10/2012
11.1069,26/10/2012
11.1092,27/10/2012
11.1114,28/10/2012
11.1103,29/10/2012
11.0927,30/10/2012
11.0513,31/10/2012
11.0627,01/11/2012
11.0625,02/11/2012
11.0648,03/11/2012
11.0670,04/11/2012
11.0928,05/11/2012
11.1053,06/11/2012
11.1121,07/11/2012
11.1242,08/11/2012
11.1181,09/11/2012
11.1203,10/11/2012
11.1224,11/11/2012
11.1120,12/11/2012
11.1142,13/11/2012
11.1164,14/11/2012
11.1203,15/11/2012
11.1094,16/11/2012
11.1117,17/11/2012
11.1140,18/11/2012
11.1025,19/11/2012
11.0807,20/11/2012
11.0994,21/11/2012
11.0925,22/11/2012
11.0995,23/11/2012
11.1018,24/11/2012
11.1041,25/11/2012
11.1155,26/11/2012
11.1238,27/11/2012
11.1261,28/11/2012
11.1454,29/11/2012
11.1993,30/11/2012
11.2016,01/12/2012
11.2039,02/12/2012
11.2164,03/12/2012
11.2268,04/12/2012
11.2358,05/12/2012
11.2364,06/12/2012
11.2496,07/12/2012
11.2519,08/12/2012
11.2542,09/12/2012
11.2552,10/12/2012
11.25,11/12/2012
11.2522,12/12/2012
11.2573,13/12/2012
11.2569,14/12/2012
11.2591,15/12/2012
11.2614,16/12/2012
11.2671,17/12/2012
11.2642,18/12/2012
11.2730,19/12/2012
11.2836,20/12/2012
11.2696,21/12/2012
11.2719,22/12/2012
11.2742,23/12/2012
11.2764,24/12/2012
11.2786,25/12/2012
11.2902,26/12/2012
11.3118,27/12/2012
11.3164,28/12/2012
11.3187,29/12/2012
11.3198,30/12/2012
11.3454,31/12/2012
11.3803,01/01/2013
11.4117,02/01/2013
11.4367,03/01/2013
11.4707,04/01/2013
11.4730,05/01/2013
11.4753,06/01/2013
11.4958,07/01/2013
11.4933,08/01/2013
11.4963,09/01/2013
11.5148,10/01/2013
11.5268,11/01/2013
11.5291,12/01/2013
11.5314,13/01/2013
11.5689,14/01/2013
11.5668,15/01/2013
11.5430,16/01/2013
11.5350,17/01/2013
11.5527,18/01/2013
11.5550,19/01/2013
11.5573,20/01/2013
11.5555,21/01/2013
11.5672,22/01/2013
11.5479,23/01/2013
11.5593,24/01/2013
11.5616,25/01/2013
11.5639,26/01/2013
11.5662,27/01/2013
11.5684,28/01/2013
11.5735,29/01/2013
11.5587,30/01/2013
11.5473,31/01/2013
11.5388,01/02/2013
11.5411,02/02/2013
11.5434,03/02/2013
11.5286,04/02/2013
11.5290,05/02/2013
11.5301,06/02/2013
11.5556,07/02/2013
11.5624,08/02/2013
11.5647,09/02/2013
11.5670,10/02/2013
11.5564,11/02/2013
11.5434,12/02/2013
11.5606,13/02/2013
11.5706,14/02/2013
11.5687,15/02/2013
11.5710,16/02/2013
11.5734,17/02/2013
11.5575,18/02/2013
11.5598,19/02/2013
11.5958,20/02/2013
11.5929,21/02/2013
11.5638,22/02/2013
11.5662,23/02/2013
11.5685,24/02/2013
11.5679,25/02/2013
11.5686,26/02/2013
11.5442,27/02/2013
11.5355,28/02/2013
11.4958,01/03/2013
11.4981,02/03/2013
11.5004,03/03/2013
11.5140,04/03/2013
11.5099,05/03/2013
11.5345,06/03/2013
11.5676,07/03/2013
11.5913,08/03/2013
11.5936,09/03/2013
11.5959,10/03/2013
11.6155,11/03/2013
11.6018,12/03/2013
11.5923,13/03/2013
11.6032,14/03/2013
11.6141,15/03/2013
11.6164,16/03/2013
11.6187,17/03/2013
11.6102,18/03/2013
11.5821,19/03/2013
11.5498,20/03/2013
11.5377,21/03/2013
11.5133,22/03/2013
11.5156,23/03/2013
11.5178,24/03/2013
11.5218,25/03/2013
11.5090,26/03/2013
11.5113,27/03/2013
11.5307,28/03/2013
11.5330,29/03/2013
11.5342,30/03/2013
11.5365,31/03/2013
11.5388,01/04/2013
11.5536,02/04/2013
11.5777,03/04/2013
11.5696,04/04/2013
11.5566,05/04/2013
11.5587,06/04/2013
11.5609,07/04/2013
11.5771,08/04/2013
11.5869,09/04/2013
11.5821,10/04/2013
11.5844,11/04/2013
11.6242,12/04/2013
11.6266,13/04/2013
11.6289,14/04/2013
11.6446,15/04/2013
11.6734,16/04/2013
11.7203,17/04/2013
11.7503,18/04/2013
11.7526,19/04/2013
11.7550,20/04/2013
11.7573,21/04/2013
11.7861,22/04/2013
11.8097,23/04/2013
11.8116,24/04/2013
11.8121,25/04/2013
11.8380,26/04/2013
11.8401,27/04/2013
11.8422,28/04/2013
11.8426,29/04/2013
11.8678,30/04/2013
11.8702,01/05/2013
11.8908,02/05/2013
11.8873,03/05/2013
11.8897,04/05/2013
11.8921,05/05/2013
11.8983,06/05/2013
11.9221,07/05/2013
11.9741,08/05/2013
12.0391,09/05/2013
12.0563,10/05/2013
12.0587,11/05/2013
12.0611,12/05/2013
12.0787,13/05/2013
12.1405,14/05/2013
12.1965,15/05/2013
12.2545,16/05/2013
12.2726,17/05/2013
12.2750,18/05/2013
12.2774,19/05/2013
12.2944,20/05/2013
12.2925,21/05/2013
12.2836,22/05/2013
12.2673,23/05/2013
12.2707,24/05/2013
12.2731,25/05/2013
12.2756,26/05/2013
12.2869,27/05/2013
12.3035,28/05/2013
12.2768,29/05/2013
12.2707,30/05/2013
12.2544,31/05/2013
12.2568,01/06/2013
12.2593,02/06/2013
12.2407,03/06/2013
12.2612,04/06/2013
12.2567,05/06/2013
12.2554,06/06/2013
12.2340,07/06/2013
12.2364,08/06/2013
12.2388,09/06/2013
12.1983,10/06/2013
12.1586,11/06/2013
12.1346,12/06/2013
12.1131,13/06/2013
12.1109,14/06/2013
12.1134,15/06/2013
12.1158,16/06/2013
12.1930,17/06/2013
12.1919,18/06/2013
12.1861,19/06/2013
12.0777,20/06/2013
12.0433,21/06/2013
12.0458,22/06/2013
12.0482,23/06/2013
11.9910,24/06/2013
11.9759,25/06/2013
11.9210,26/06/2013
11.9185,27/06/2013
12.0251,28/06/2013
12.0275,29/06/2013
12.03,30/06/2013
12.0592,01/07/2013
12.0590,02/07/2013
12.0041,03/07/2013
12.0397,04/07/2013
12.0317,05/07/2013
12.0342,06/07/2013
12.0366,07/07/2013
12.0080,08/07/2013
12.0027,09/07/2013
12.0156,10/07/2013
12.0458,11/07/2013
12.0387,12/07/2013
12.0411,13/07/2013
12.0436,14/07/2013
12.0403,15/07/2013
11.6444,16/07/2013
11.6221,17/07/2013
11.6985,18/07/2013
11.7460,19/07/2013
11.7485,20/07/2013
11.7510,21/07/2013
11.6701,22/07/2013
11.6477,23/07/2013
11.5054,24/07/2013
11.5742,25/07/2013
11.6099,26/07/2013
11.6123,27/07/2013
11.6148,28/07/2013
11.6005,29/07/2013
11.5144,30/07/2013
11.4657,31/07/2013
11.5230,01/08/2013
11.4504,02/08/2013
11.4528,03/08/2013
11.4552,04/08/2013
11.4960,05/08/2013
11.4610,06/08/2013
11.4553,07/08/2013
11.4731,08/08/2013
11.4755,09/08/2013
11.4780,10/08/2013
11.4805,11/08/2013
11.3925,12/08/2013
11.3181,13/08/2013
11.2815,14/08/2013
11.2840,15/08/2013
11.1315,16/08/2013
11.1340,17/08/2013
11.1364,18/08/2013
10.9290,19/08/2013
11.0439,20/08/2013
11.3241,21/08/2013
11.3778,22/08/2013
11.3807,23/08/2013
11.3832,24/08/2013
11.3857,25/08/2013
11.3943,26/08/2013
11.2143,27/08/2013
11.0786,28/08/2013
11.1375,29/08/2013
11.2082,30/08/2013
11.2107,31/08/2013
11.2132,01/09/2013
11.3115,02/09/2013
11.2923,03/09/2013
11.3362,04/09/2013
11.3888,05/09/2013
11.3703,06/09/2013
11.3727,07/09/2013
11.3751,08/09/2013
11.3775,09/09/2013
11.4231,10/09/2013
11.4719,11/09/2013
11.4444,12/09/2013
11.44,13/09/2013
11.4424,14/09/2013
11.4449,15/09/2013
11.4716,16/09/2013
11.4855,17/09/2013
11.5201,18/09/2013
11.6797,19/09/2013
11.5260,20/09/2013
11.5284,21/09/2013
11.5309,22/09/2013
11.3623,23/09/2013
11.3233,24/09/2013
11.3192,25/09/2013
11.3648,26/09/2013
11.3615,27/09/2013
11.3640,28/09/2013
11.3665,29/09/2013
11.3588,30/09/2013
11.3656,01/10/2013
11.3681,02/10/2013
11.4247,03/10/2013
11.4784,04/10/2013
11.4809,05/10/2013
11.4835,06/10/2013
11.4889,07/10/2013
11.6094,08/10/2013
11.6301,09/10/2013
11.6516,10/10/2013
11.6477,11/10/2013
11.6502,12/10/2013
11.6527,13/10/2013
11.6199,14/10/2013
11.5711,15/10/2013
11.5736,16/10/2013
11.6040,17/10/2013
11.6388,18/10/2013
11.6413,19/10/2013
11.6437,20/10/2013
11.6544,21/10/2013
11.6533,22/10/2013
11.6485,23/10/2013
11.6530,24/10/2013
11.6498,25/10/2013
11.6523,26/10/2013
11.6548,27/10/2013
11.6327,28/10/2013
11.6762,29/10/2013
11.7011,30/10/2013
11.6950,31/10/2013
11.6855,01/11/2013
11.6880,02/11/2013
11.6905,03/11/2013
11.6930,04/11/2013
11.6750,05/11/2013
11.6462,06/11/2013
11.6180,07/11/2013
11.5664,08/11/2013
11.5690,09/11/2013
11.5716,10/11/2013
11.5627,11/11/2013
11.5033,12/11/2013
11.5591,13/11/2013
11.5454,14/11/2013
11.5480,15/11/2013
11.5506,16/11/2013
11.5532,17/11/2013
11.5966,18/11/2013
11.6476,19/11/2013
11.6311,20/11/2013
11.6010,21/11/2013
11.5878,22/11/2013
11.5904,23/11/2013
11.5931,24/11/2013
11.6172,25/11/2013
11.6361,26/11/2013
11.6615,27/11/2013
11.6743,28/11/2013
11.6750,29/11/2013
11.6776,30/11/2013
11.6802,01/12/2013
11.6983,02/12/2013
11.6960,03/12/2013
11.6867,04/12/2013
11.6789,05/12/2013
11.67,06/12/2013
11.6726,07/12/2013
11.6753,08/12/2013
11.6510,09/12/2013
11.6654,10/12/2013
11.6618,11/12/2013
11.6561,12/12/2013
11.6124,13/12/2013
11.6150,14/12/2013
11.6176,15/12/2013
11.6307,16/12/2013
11.6111,17/12/2013
11.6703,18/12/2013
11.7037,19/12/2013
11.7032,20/12/2013
11.7058,21/12/2013
11.7085,22/12/2013
11.7099,23/12/2013
11.6917,24/12/2013
11.6944,25/12/2013
11.6709,26/12/2013
11.6747,27/12/2013
11.6774,28/12/2013
11.68,29/12/2013
11.7157,30/12/2013
11.7418,31/12/2013
11.7376,01/01/2014
11.7350,02/01/2014
11.7329,03/01/2014
11.7355,04/01/2014
11.7382,05/01/2014
11.7605,06/01/2014
11.7634,07/01/2014
11.7648,08/01/2014
11.7767,09/01/2014
11.7957,10/01/2014
11.7983,11/01/2014
11.8010,12/01/2014
11.8462,13/01/2014
11.8489,14/01/2014
11.9007,15/01/2014
11.9245,16/01/2014
11.8977,17/01/2014
11.9004,18/01/2014
11.9030,19/01/2014
11.9697,20/01/2014
11.9704,21/01/2014
11.9474,22/01/2014
11.9394,23/01/2014
11.8882,24/01/2014
11.8908,25/01/2014
11.8935,26/01/2014
11.8548,27/01/2014
11.8363,28/01/2014
11.8196,29/01/2014
11.7912,30/01/2014
11.8007,31/01/2014
11.8034,01/02/2014
11.8060,02/02/2014
11.8011,03/02/2014
11.8308,04/02/2014
11.8326,05/02/2014
11.8326,06/02/2014
11.8376,07/02/2014
11.8402,08/02/2014
11.8429,09/02/2014
11.8487,10/02/2014
11.8243,11/02/2014
11.7963,12/02/2014
11.7616,13/02/2014
11.7839,14/02/2014
11.7865,15/02/2014
11.7891,16/02/2014
11.7932,17/02/2014
11.82,18/02/2014
11.8226,19/02/2014
11.8086,20/02/2014
11.8325,21/02/2014
11.8351,22/02/2014
11.8377,23/02/2014
11.8187,24/02/2014
11.8131,25/02/2014
11.8178,26/02/2014
11.8204,27/02/2014
11.8535,28/02/2014
11.8561,01/03/2014
11.8587,02/03/2014
11.8371,03/03/2014
11.8666,04/03/2014
11.8788,05/03/2014
11.9171,06/03/2014
11.9435,07/03/2014
11.9461,08/03/2014
11.9487,09/03/2014
11.9608,10/03/2014
11.9833,11/03/2014
11.9885,12/03/2014
11.9864,13/03/2014
11.9837,14/03/2014
11.9862,15/03/2014
11.9888,16/03/2014
11.9914,17/03/2014
12.0017,18/03/2014
12.0218,19/03/2014
12.0083,20/03/2014
12.0313,21/03/2014
12.0338,22/03/2014
12.0364,23/03/2014
12.0853,24/03/2014
12.0837,25/03/2014
12.0929,26/03/2014
12.1080,27/03/2014
12.1276,28/03/2014
12.1301,29/03/2014
12.1313,30/03/2014
12.1360,31/03/2014
12.1385,01/04/2014
12.0827,02/04/2014
12.0665,03/04/2014
12.0248,04/04/2014
12.0273,05/04/2014
12.0298,06/04/2014
12.0118,07/04/2014
12.0144,08/04/2014
12.0547,09/04/2014
12.0651,10/04/2014
12.0986,11/04/2014
12.1012,12/04/2014
12.1038,13/04/2014
12.1063,14/04/2014
12.1006,15/04/2014
12.0959,16/04/2014
12.1659,17/04/2014
12.1685,18/04/2014
12.1711,19/04/2014
12.1736,20/04/2014
12.2045,21/04/2014
12.2170,22/04/2014
12.2410,23/04/2014
12.2436,24/04/2014
12.2259,25/04/2014
12.2285,26/04/2014
12.2311,27/04/2014
12.2410,28/04/2014
12.2486,29/04/2014
12.2451,30/04/2014
12.2476,01/05/2014
12.2706,02/05/2014
12.2731,03/05/2014
12.2756,04/05/2014
12.3109,05/05/2014
12.2993,06/05/2014
12.2767,07/05/2014
12.2995,08/05/2014
12.3608,09/05/2014
12.3634,10/05/2014
12.3660,11/05/2014
12.4062,12/05/2014
12.4278,13/05/2014
12.4304,14/05/2014
12.4378,15/05/2014
12.4657,16/05/2014
12.4683,17/05/2014
12.4709,18/05/2014
12.4857,19/05/2014
12.5015,20/05/2014
12.5237,21/05/2014
12.5457,22/05/2014
12.6222,23/05/2014
