Date,NAV
10-Aug-2021,17.8611
09-Aug-2021,17.8649
06-Aug-2021,17.8519
05-Aug-2021,17.9111
04-Aug-2021,17.9042
03-Aug-2021,17.8844
02-Aug-2021,17.8391
30-Jul-2021,17.7982
29-Jul-2021,17.8028
28-Jul-2021,17.8007
27-Jul-2021,17.8062
26-Jul-2021,17.8138
23-Jul-2021,17.7984
22-Jul-2021,17.7902
20-Jul-2021,17.7682
19-Jul-2021,17.7701
16-Jul-2021,17.7744
15-Jul-2021,17.7788
14-Jul-2021,17.7586
13-Jul-2021,17.7504
12-Jul-2021,17.7214
09-Jul-2021,17.7363
08-Jul-2021,17.7414
07-Jul-2021,17.7311
06-Jul-2021,17.7162
05-Jul-2021,17.7635
02-Jul-2021,17.7344
01-Jul-2021,17.7408
30-Jun-2021,17.7366
29-Jun-2021,17.7417
29-Jun-2021,17.7417
28-Jun-2021,17.759
25-Jun-2021,17.7926
24-Jun-2021,17.7897
23-Jun-2021,17.774
22-Jun-2021,17.7879
21-Jun-2021,17.7835
18-Jun-2021,17.7649
17-Jun-2021,17.7739
16-Jun-2021,17.7899
15-Jun-2021,17.8383
14-Jun-2021,17.8601
11-Jun-2021,17.8514
10-Jun-2021,17.826
09-Jun-2021,17.7966
08-Jun-2021,17.801
07-Jun-2021,17.7856
04-Jun-2021,17.7507
03-Jun-2021,17.7549
02-Jun-2021,17.7334
01-Jun-2021,17.723
31-May-2021,17.7313
28-May-2021,17.719
27-May-2021,17.725
25-May-2021,17.7023
24-May-2021,17.6903
21-May-2021,17.6766
20-May-2021,17.6259
19-May-2021,17.6367
18-May-2021,17.6328
17-May-2021,17.6047
12-May-2021,17.5652
11-May-2021,17.5858
10-May-2021,17.5794
07-May-2021,17.5523
06-May-2021,17.5364
05-May-2021,17.504
04-May-2021,17.4625
03-May-2021,17.4829
30-Apr-2021,17.4695
29-Apr-2021,17.4881
28-Apr-2021,17.4731
27-Apr-2021,17.4414
26-Apr-2021,17.4041
23-Apr-2021,17.3506
22-Apr-2021,17.3692
20-Apr-2021,17.3363
19-Apr-2021,17.3441
19-Apr-2021,17.3441
19-Apr-2021,17.3441
16-Apr-2021,17.3765
15-Apr-2021,17.371
09-Apr-2021,17.4537
08-Apr-2021,17.4612
07-Apr-2021,17.4245
06-Apr-2021,17.3635
05-Apr-2021,17.3388
31-Mar-2021,17.3213
30-Mar-2021,17.3323
26-Mar-2021,17.2706
25-Mar-2021,17.2293
24-Mar-2021,17.269
23-Mar-2021,17.2678
22-Mar-2021,17.1914
19-Mar-2021,17.1416
18-Mar-2021,17.0628
17-Mar-2021,17.0903
16-Mar-2021,17.1279
15-Mar-2021,17.1178
