Date,NAV
10-Aug-2021,29.1193
09-Aug-2021,29.1209
06-Aug-2021,29.0971
05-Aug-2021,29.1805
04-Aug-2021,29.1661
03-Aug-2021,29.1305
02-Aug-2021,29.0541
30-Jul-2021,29.987
29-Jul-2021,28.9934
28-Jul-2021,28.9822
27-Jul-2021,28.9897
26-Jul-2021,29.0085
23-Jul-2021,28.9842
22-Jul-2021,28.9634
20-Jul-2021,28.927
19-Jul-2021,28.9401
16-Jul-2021,28.9426
15-Jul-2021,28.9503
14-Jul-2021,28.9045
13-Jul-2021,28.8796
12-Jul-2021,28.8352
09-Jul-2021,28.8505
08-Jul-2021,28.8667
07-Jul-2021,28.8615
06-Jul-2021,28.8399
05-Jul-2021,28.9127
02-Jul-2021,28.8708
01-Jul-2021,28.8763
30-Jun-2021,28.8756
29-Jun-2021,28.8826
29-Jun-2021,28.8826
28-Jun-2021,28.9096
25-Jun-2021,28.9623
24-Jun-2021,28.9537
23-Jun-2021,28.9232
22-Jun-2021,28.9482
21-Jun-2021,28.9482
18-Jun-2021,28.9183
17-Jun-2021,28.934
16-Jun-2021,28.9503
15-Jun-2021,29.0211
14-Jun-2021,29.0602
11-Jun-2021,29.0436
10-Jun-2021,29.0107
09-Jun-2021,28.96
08-Jun-2021,28.973
07-Jun-2021,28.9476
04-Jun-2021,28.8888
03-Jun-2021,28.9042
02-Jun-2021,28.876
01-Jun-2021,28.8637
31-May-2021,28.8755
28-May-2021,28.8602
27-May-2021,28.8658
25-May-2021,28.822
24-May-2021,28.7983
21-May-2021,28.7779
20-May-2021,28.6901
19-May-2021,28.7038
18-May-2021,28.6963
17-May-2021,28.6532
12-May-2021,28.5794
11-May-2021,28.6171
10-May-2021,28.6201
07-May-2021,28.5783
06-May-2021,28.5491
05-May-2021,28.4966
04-May-2021,28.4309
03-May-2021,28.4691
30-Apr-2021,28.4476
29-Apr-2021,28.4935
28-Apr-2021,28.4672
27-Apr-2021,28.4161
26-Apr-2021,28.3592
23-Apr-2021,28.2656
22-Apr-2021,28.2999
20-Apr-2021,28.2427
19-Apr-2021,28.2583
19-Apr-2021,28.2583
19-Apr-2021,28.2583
16-Apr-2021,28.3108
15-Apr-2021,28.3064
09-Apr-2021,28.4181
08-Apr-2021,28.4281
07-Apr-2021,28.3842
06-Apr-2021,28.2989
05-Apr-2021,28.2532
31-Mar-2021,28.2196
30-Mar-2021,28.2402
26-Mar-2021,28.1348
25-Mar-2021,28.0764
24-Mar-2021,28.1393
23-Mar-2021,28.1663
22-Mar-2021,28.0533
19-Mar-2021,27.9731
18-Mar-2021,27.8584
17-Mar-2021,27.9044
16-Mar-2021,27.9634
15-Mar-2021,27.9425
12-Mar-2021,27.9851
