Date,NAV
10-Aug-2021,14.4576
09-Aug-2021,14.4526
06-Aug-2021,14.4788
05-Aug-2021,14.4723
04-Aug-2021,14.4349
03-Aug-2021,14.4512
02-Aug-2021,14.4402
30-Jul-2021,14.4302
29-Jul-2021,14.441
28-Jul-2021,14.3806
27-Jul-2021,14.3867
26-Jul-2021,14.3895
23-Jul-2021,14.3295
22-Jul-2021,14.4057
20-Jul-2021,14.4022
19-Jul-2021,14.4125
16-Jul-2021,14.383
15-Jul-2021,14.3623
14-Jul-2021,14.3693
13-Jul-2021,14.4105
12-Jul-2021,14.3889
09-Jul-2021,14.3454
08-Jul-2021,14.3383
07-Jul-2021,14.3764
06-Jul-2021,14.3489
05-Jul-2021,14.3657
02-Jul-2021,14.2995
01-Jul-2021,14.341
30-Jun-2021,14.3046
29-Jun-2021,14.3566
29-Jun-2021,14.3566
28-Jun-2021,14.3705
25-Jun-2021,14.3537
24-Jun-2021,14.3406
23-Jun-2021,14.3481
22-Jun-2021,14.3374
21-Jun-2021,14.3238
18-Jun-2021,14.3159
17-Jun-2021,14.3187
16-Jun-2021,14.2507
15-Jun-2021,14.3321
14-Jun-2021,14.335
11-Jun-2021,14.3184
10-Jun-2021,14.3583
09-Jun-2021,14.3384
08-Jun-2021,14.3211
07-Jun-2021,14.3065
04-Jun-2021,14.2796
03-Jun-2021,14.2747
02-Jun-2021,14.3113
01-Jun-2021,14.2984
31-May-2021,14.26
28-May-2021,14.239
27-May-2021,14.2697
25-May-2021,14.2582
24-May-2021,14.1914
21-May-2021,14.2093
20-May-2021,14.2116
19-May-2021,14.1807
18-May-2021,14.1814
17-May-2021,14.1419
12-May-2021,14.1475
11-May-2021,14.1621
10-May-2021,14.1626
07-May-2021,14.136
06-May-2021,14.1201
05-May-2021,14.1259
04-May-2021,14.1386
03-May-2021,14.1515
30-Apr-2021,14.0957
29-Apr-2021,14.0921
28-Apr-2021,14.1245
27-Apr-2021,14.1292
26-Apr-2021,14.1213
23-Apr-2021,14.0967
22-Apr-2021,14.1188
20-Apr-2021,14.1122
19-Apr-2021,14.0995
19-Apr-2021,14.0995
19-Apr-2021,14.0995
16-Apr-2021,14.1004
15-Apr-2021,14.1052
09-Apr-2021,14.0445
08-Apr-2021,14.0179
07-Apr-2021,13.9831
06-Apr-2021,13.966
05-Apr-2021,13.9673
31-Mar-2021,13.9748
30-Mar-2021,13.9504
26-Mar-2021,13.9627
25-Mar-2021,13.9417
24-Mar-2021,13.9275
23-Mar-2021,13.8936
22-Mar-2021,13.8747
19-Mar-2021,13.9175
18-Mar-2021,13.8865
17-Mar-2021,13.8796
16-Mar-2021,13.8585
15-Mar-2021,13.9315
12-Mar-2021,14.057
10-Mar-2021,14.1332
09-Mar-2021,14.1374
08-Mar-2021,14.1307
05-Mar-2021,14.0978
04-Mar-2021,14.1263
03-Mar-2021,14.1371
02-Mar-2021,14.1337
01-Mar-2021,14.1219
26-Feb-2021,14.1089
25-Feb-2021,14.1089
24-Feb-2021,14.1215
23-Feb-2021,14.1117
22-Feb-2021,14.0657
18-Feb-2021,14.051
17-Feb-2021,14.0571
16-Feb-2021,14.0601
15-Feb-2021,14.0565
12-Feb-2021,14.0576
11-Feb-2021,14.0544
10-Feb-2021,14.027
09-Feb-2021,14.0279
08-Feb-2021,14.0128
05-Feb-2021,14.0116
04-Feb-2021,14.0118
03-Feb-2021,14.0197
02-Feb-2021,14.028
01-Feb-2021,14.0411
29-Jan-2021,14.0818
28-Jan-2021,14.0787
27-Jan-2021,14.035
25-Jan-2021,14.0303
22-Jan-2021,14.0327
21-Jan-2021,14.0235
20-Jan-2021,14.0124
19-Jan-2021,14.0062
18-Jan-2021,14.0094
15-Jan-2021,14.0248
14-Jan-2021,14.0241
13-Jan-2021,14.0351
12-Jan-2021,14.0384
11-Jan-2021,14.0222
08-Jan-2021,14.0476
07-Jan-2021,14.0433
06-Jan-2021,14.0353
05-Jan-2021,14.001
04-Jan-2021,13.9384
01-Jan-2021,13.9311
31-Dec-2020,13.923
30-Dec-2020,13.9085
29-Dec-2020,13.8962
28-Dec-2020,13.8927
24-Dec-2020,13.8847
23-Dec-2020,13.8784
22-Dec-2020,13.8758
21-Dec-2020,13.8729
18-Dec-2020,13.8471
17-Dec-2020,13.836
16-Dec-2020,13.8319
15-Dec-2020,13.8171
14-Dec-2020,13.8129
11-Dec-2020,13.7986
10-Dec-2020,13.7975
09-Dec-2020,13.7962
08-Dec-2020,13.7952
07-Dec-2020,13.7884
04-Dec-2020,13.7807
03-Dec-2020,13.7638
02-Dec-2020,13.7232
01-Dec-2020,13.7063
27-Nov-2020,13.6914
26-Nov-2020,13.6655
25-Nov-2020,13.697
25-Nov-2020,13.697
24-Nov-2020,13.6679
24-Nov-2020,13.6679
23-Nov-2020,13.6632
20-Nov-2020,13.6411
19-Nov-2020,13.6263
18-Nov-2020,13.62
17-Nov-2020,13.6212
13-Nov-2020,13.6095
12-Nov-2020,13.6071
11-Nov-2020,13.6005
10-Nov-2020,13.5863
09-Nov-2020,13.5711
06-Nov-2020,13.5882
05-Nov-2020,13.5829
03-Nov-2020,13.5741
02-Nov-2020,13.5799
29-Oct-2020,13.5559
28-Oct-2020,13.5691
27-Oct-2020,13.5515
26-Oct-2020,13.5542
23-Oct-2020,13.5418
22-Oct-2020,13.5268
21-Oct-2020,13.5575
