05/18/2009,10.0000
05/19/2009,10.0000
05/20/2009,10.0000
05/21/2009,10.0000
05/22/2009,10.0000
05/25/2009,10.0000
05/26/2009,10.0000
05/27/2009,10.0000
05/28/2009,10.0000
05/29/2009,10.0000
06/01/2009,10.0000
06/02/2009,10.0000
06/03/2009,10.0000
06/04/2009,10.0000
06/05/2009,10.0000
06/08/2009,10.0000
06/09/2009,10.0000
06/10/2009,10.0009
06/11/2009,10.0009
06/12/2009,10.0021
06/15/2009,10.0039
06/16/2009,10.0045
06/17/2009,10.0051
06/18/2009,10.0071
06/19/2009,10.0083
06/20/2009,10.0083
06/21/2009,10.0083
06/22/2009,10.0116
06/23/2009,10.0131
06/24/2009,10.0142
06/25/2009,10.0154
06/26/2009,10.0165
06/29/2009,10.0198
06/30/2009,10.0198
07/01/2009,10.0198
07/02/2009,10.0198
07/03/2009,10.0198
07/06/2009,10.0198
07/07/2009,10.0198
07/08/2009,10.0265
07/09/2009,10.0284
07/10/2009,10.0302
07/13/2009,10.0361
07/14/2009,10.0380
07/15/2009,10.0398
07/16/2009,10.0422
07/17/2009,10.0443
07/20/2009,10.0493
07/21/2009,10.0507
07/22/2009,10.0521
07/23/2009,10.0535
07/24/2009,10.0548
07/27/2009,10.0538
07/28/2009,10.0674
07/29/2009,10.0654
07/30/2009,10.0529
07/31/2009,10.0503
08/03/2009,10.0529
08/04/2009,10.0545
08/05/2009,10.0445
08/06/2009,10.1929
08/07/2009,10.1166
08/10/2009,10.1435
08/11/2009,10.1597
08/12/2009,10.1829
08/13/2009,10.1801
08/14/2009,10.1446
08/17/2009,10.0991
08/18/2009,10.1336
08/20/2009,10.1201
08/21/2009,10.0978
08/24/2009,10.0430
08/25/2009,10.0544
08/26/2009,10.1330
08/27/2009,10.1163
08/28/2009,10.0939
08/31/2009,10.0146
09/01/2009,10.0127
09/02/2009,10.0409
09/03/2009,10.0117
09/04/2009,10.0077
09/07/2009,10.0692
09/08/2009,10.0479
09/09/2009,10.1021
09/10/2009,10.0758
09/11/2009,10.0975
09/14/2009,10.1924
09/15/2009,10.2384
09/16/2009,10.2668
09/17/2009,10.2287
09/18/2009,10.2654
09/22/2009,10.2522
09/23/2009,10.3272
09/24/2009,10.3244
09/25/2009,10.2995
09/29/2009,10.2862
09/30/2009,10.2879
10/01/2009,10.2704
10/03/2009,10.2741
10/05/2009,10.3042
10/06/2009,10.2721
10/07/2009,10.2252
10/08/2009,10.2355
10/09/2009,10.2007
10/12/2009,10.1867
10/14/2009,10.1911
10/15/2009,10.1911
10/16/2009,10.1827
10/20/2009,10.1871
10/21/2009,10.2083
10/22/2009,10.2031
10/23/2009,10.1844
10/26/2009,10.2130
10/27/2009,10.2637
10/28/2009,10.2898
10/29/2009,10.2934
10/30/2009,10.2848
11/03/2009,10.3197
11/04/2009,10.3058
11/05/2009,10.2979
11/06/2009,10.2982
11/09/2009,10.3245
11/10/2009,10.3303
11/11/2009,10.3121
11/12/2009,10.3049
11/13/2009,10.3217
11/16/2009,10.3268
11/17/2009,10.3424
11/18/2009,10.3551
11/19/2009,10.3756
11/20/2009,10.4168
11/23/2009,10.4006
11/24/2009,10.4146
11/25/2009,10.4415
11/26/2009,10.4653
11/27/2009,10.4530
11/30/2009,10.4241
12/01/2009,10.3843
12/02/2009,10.3987
12/03/2009,10.3735
12/04/2009,10.3308
12/07/2009,10.3592
12/08/2009,10.3809
12/09/2009,10.3616
12/10/2009,10.3370
12/11/2009,10.3328
12/14/2009,10.3545
12/15/2009,10.3431
12/16/2009,10.3163
12/17/2009,10.3559
12/18/2009,10.3213
12/21/2009,10.3297
12/22/2009,10.3409
12/23/2009,10.3502
12/24/2009,10.3566
12/29/2009,10.3456
12/30/2009,10.3570
12/31/2009,10.3606
01/04/2010,10.3605
01/05/2010,10.3583
01/06/2010,10.3531
01/07/2010,10.3361
01/08/2010,10.3495
01/11/2010,10.3567
01/12/2010,10.3422
01/13/2010,10.3517
01/14/2010,10.3884
01/15/2010,10.3765
01/18/2010,10.3958
01/19/2010,10.3850
01/20/2010,10.3928
01/21/2010,10.4208
01/22/2010,10.4230
01/25/2010,10.4186
01/27/2010,10.4324
01/28/2010,10.4358
01/29/2010,10.4175
02/01/2010,10.4019
02/02/2010,10.3731
02/03/2010,10.3805
02/04/2010,10.3802
02/05/2010,10.3918
02/08/2010,10.3925
02/09/2010,10.3876
02/10/2010,10.3603
02/11/2010,10.3380
02/15/2010,10.3331
02/16/2010,10.3361
02/17/2010,10.3320
02/18/2010,10.3414
02/19/2010,10.3347
02/22/2010,10.3568
02/23/2010,10.3701
02/24/2010,10.3688
02/25/2010,10.3669
02/26/2010,10.3599
03/02/2010,10.3562
03/03/2010,10.3600
03/04/2010,10.3602
03/05/2010,10.3572
03/08/2010,10.3606
03/09/2010,10.3778
03/10/2010,10.3717
03/11/2010,10.3713
03/12/2010,10.3706
03/15/2010,10.3786
03/17/2010,10.3917
03/18/2010,10.4002
03/19/2010,10.4086
03/22/2010,10.4127
03/23/2010,10.4174
03/25/2010,10.4213
03/26/2010,10.4358
03/29/2010,10.4576
03/30/2010,10.4573
03/31/2010,10.4509
04/05/2010,10.4646
04/06/2010,10.4681
04/07/2010,10.4732
04/08/2010,10.4682
04/09/2010,10.4619
04/12/2010,10.4455
04/13/2010,10.4419
04/15/2010,10.4452
04/16/2010,10.4282
04/19/2010,10.4351
04/20/2010,10.4488
04/21/2010,10.4486
04/22/2010,10.4569
04/23/2010,10.4571
04/26/2010,10.4656
04/27/2010,10.4732
04/28/2010,10.4842
04/29/2010,10.5030
04/30/2010,10.5144
05/03/2010,10.5218
05/04/2010,10.5344
05/05/2010,10.5788
05/06/2010,10.5847
05/07/2010,10.5973
05/10/2010,10.6030
05/11/2010,10.6150
05/12/2010,10.6208
05/13/2010,10.6166
05/14/2010,10.6259
05/17/2010,10.6397
05/18/2010,10.6464
05/19/2010,10.6563
05/20/2010,10.6587
05/21/2010,10.6626
05/24/2010,10.6677
05/25/2010,10.6695
05/26/2010,10.6671
05/28/2010,10.6646
05/31/2010,10.6632
06/01/2010,10.6734
