Date (YYYY-MM-DD),NAV
2009-01-05,0
2009-01-06,0
2009-01-07,0
2009-01-08,0
2009-01-09,0
2009-01-10,0
2009-01-11,0
2009-01-12,0
2009-01-13,0
2009-01-14,0
2009-01-15,0
2009-01-16,0
2009-01-17,0
2009-01-18,0
2009-01-19,0
2009-01-20,0
2009-01-21,0
2009-01-22,0
2009-01-23,0
2009-01-24,0
2009-01-25,0
2009-01-26,0
2009-01-27,0
2009-01-28,0
2009-01-29,0
2009-01-30,0
2009-01-31,0
2009-02-01,0
2009-02-02,0
2009-02-03,0
2009-02-04,0
2009-02-05,0
2009-02-06,0
2009-02-07,0
2009-02-08,0
2009-02-09,0
2009-02-10,0
2009-02-11,0
2009-02-12,0
2009-02-13,0
2009-02-14,0
2009-02-15,0
2009-02-16,0
2009-02-17,0
2009-02-18,0
2009-02-19,0
2009-02-20,0
2009-02-21,0
2009-02-22,0
2009-02-23,0
2009-02-24,0
2009-02-25,0
2009-02-26,0
2009-02-27,0
2009-02-28,0
2009-03-01,0
2009-03-02,0
2009-03-03,0
2009-03-04,0
2009-03-05,0
2009-03-06,0
2009-03-07,0
2009-03-08,0
2009-03-09,0
2009-03-10,0
2009-03-11,0
2009-03-12,0
2009-03-13,0
2009-03-14,0
2009-03-15,0
2009-03-16,0
2009-03-17,0
2009-03-18,0
2009-03-19,0
2009-03-20,0
2009-03-21,0
2009-03-22,0
2009-03-23,0
2009-03-24,0
2009-03-25,0
2009-03-26,0
2009-03-27,0
2009-03-28,0
2009-03-29,0
2009-03-30,0
2009-03-31,0
2009-04-01,0
2009-04-02,0
2009-04-03,0
2009-04-04,0
2009-04-05,0
2009-04-06,0
2009-04-07,0
2009-04-08,0
2009-04-09,0
2009-04-10,0
2009-04-11,0
2009-04-12,0
2009-04-13,0
2009-04-14,0
2009-04-15,0
2009-04-16,0
2009-04-17,0
2009-04-18,0
2009-04-19,0
2009-04-20,0
2009-04-21,0
2009-04-22,0
2009-04-23,0
2009-04-24,0
2009-04-25,0
2009-04-26,0
2009-04-27,0
2009-04-28,0
2009-04-29,0
2009-04-30,0
2009-05-01,0
2009-05-02,0
2009-05-03,0
2009-05-04,0
2009-05-05,0
2009-05-06,0
2009-05-07,0
2009-05-08,0
2009-05-09,0
2009-05-10,0
2009-05-11,0
2009-05-12,0
2009-05-13,0
2009-05-14,0
2009-05-15,10
2009-05-16,10
2009-05-17,10
2009-05-18,10
2009-05-19,10
2009-05-20,10
2009-05-21,10
2009-05-22,10
2009-05-23,10
2009-05-24,10
2009-05-25,10
2009-05-26,10
2009-05-27,10
2009-05-28,10
2009-05-29,10
2009-05-30,10
2009-05-31,10
2009-06-01,10
2009-06-02,10
2009-06-03,10
2009-06-04,10
2009-06-05,10
2009-06-06,10
2009-06-07,10
2009-06-08,10
2009-06-09,10
2009-06-10,10
2009-06-11,10
2009-06-12,10
2009-06-13,10
2009-06-14,10
2009-06-15,10
2009-06-16,10
2009-06-17,10
2009-06-18,10
2009-06-19,9.2021
2009-06-20,9.2758
2009-06-21,9.2758
2009-06-22,9.2758
2009-06-23,9.1981
2009-06-24,9.2087
2009-06-25,9.2538
2009-06-26,9.2064
2009-06-27,9.3173
2009-06-28,9.3173
2009-06-29,9.3173
2009-06-30,9.3279
2009-07-01,9.2654
2009-07-02,9.291
2009-07-03,9.2967
2009-07-04,9.3453
2009-07-05,9.3453
2009-07-06,9.3453
2009-07-07,9.192
2009-07-08,9.2125
2009-07-09,9.1422
2009-07-10,9.1443
2009-07-11,9.1031
2009-07-12,9.1031
2009-07-13,9.1031
2009-07-14,9.0681
2009-07-15,9.2446
2009-07-16,9.3984
2009-07-17,9.3921
2009-07-18,9.5722
2009-07-19,9.5722
2009-07-20,9.5721
2009-07-21,9.7243
2009-07-22,9.6836
2009-07-23,9.6018
2009-07-24,9.7456
2009-07-25,9.7956
2009-07-26,9.7956
2009-07-27,9.7955
2009-07-28,9.7988
2009-07-29,9.7886
2009-07-30,9.7352
2009-07-31,9.7946
2009-08-01,9.8645
2009-08-02,9.8645
2009-08-03,9.8645
2009-08-04,9.9406
2009-08-05,9.9091
2009-08-06,9.9254
2009-08-07,9.813
2009-08-08,9.7101
2009-08-09,9.7101
2009-08-10,9.71
2009-08-11,9.6673
2009-08-12,9.6984
2009-08-13,9.6878
2009-08-14,9.8188
2009-08-15,9.7966
2009-08-16,9.7966
2009-08-17,9.7966
2009-08-18,9.6296
2009-08-19,9.6859
2009-08-20,9.6365
2009-08-21,9.6821
2009-08-22,9.735
2009-08-23,9.735
2009-08-24,9.735
2009-08-25,9.8119
2009-08-26,9.8219
2009-08-27,9.8357
2009-08-28,9.8404
2009-08-29,9.8681
2009-08-30,9.8681
2009-08-31,9.8681
2009-09-01,9.8264
2009-09-02,9.8095
2009-09-03,9.7949
2009-09-04,9.809
2009-09-05,9.8593
2009-09-06,9.8593
2009-09-07,9.8752
2009-09-08,9.9334
2009-09-09,9.9463
2009-09-10,9.9502
2009-09-11,9.9559
2009-09-12,9.9628
2009-09-13,9.9628
2009-09-14,9.9608
2009-09-15,9.9601
2009-09-16,10.0098
2009-09-17,10.0389
2009-09-18,10.0467
2009-09-19,10.0503
2009-09-20,10.0503
2009-09-21,10.0503
2009-09-22,10.0525
2009-09-23,10.0645
2009-09-24,10.046
2009-09-25,10.049
2009-09-26,10.037
2009-09-27,10.037
2009-09-28,10.037
2009-09-29,10.0369
2009-09-30,10.0663
2009-10-01,10.0952
2009-10-02,10.0947
2009-10-03,10.0947
2009-10-04,10.0947
2009-10-05,10.092
2009-10-06,10.0706
2009-10-07,10.0646
2009-10-08,10.0456
2009-10-09,10.0429
2009-10-10,10.0212
2009-10-11,10.0212
2009-10-12,10.4808
2009-10-13,10.4808
2009-10-14,10.1136
2009-10-15,10.1368
2009-10-16,10.1377
2009-10-17,10.1525
2009-10-18,10.1525
2009-10-19,10.1525
2009-10-20,10.1468
2009-10-21,10.1287
2009-10-22,10.0986
2009-10-23,10.0828
2009-10-24,10.0857
2009-10-25,10.0857
2009-10-26,10.0729
2009-10-27,9.9938
2009-10-28,9.9225
2009-10-29,9.8602
2009-10-30,9.7871
2009-10-31,9.7836
2009-11-01,9.7836
2009-11-02,9.7836
2009-11-03,9.7372
2009-11-04,9.7357
2009-11-05,9.8433
2009-11-06,9.8867
2009-11-07,9.8954
2009-11-08,9.8954
2009-11-09,10.0405
2009-11-10,10.0823
2009-11-11,10.1471
2009-11-12,10.1911
2009-11-13,10.2036
2009-11-14,10.216
2009-11-15,10.216
2009-11-16,10.242
2009-11-17,10.2532
2009-11-18,10.2464
2009-11-19,10.2036
2009-11-20,10.25
2009-11-21,10.2665
2009-11-22,10.2665
2009-11-23,10.2644
2009-11-24,10.2828
2009-11-25,10.2787
2009-11-26,10.2034
2009-11-27,10.1888
2009-11-28,10.1748
2009-11-29,10.1748
2009-11-30,10.2204
2009-12-01,10.3347
2009-12-02,10.3454
2009-12-03,10.3608
2009-12-04,10.361
2009-12-05,10.3558
2009-12-06,10.3558
2009-12-07,10.3247
2009-12-08,10.3638
2009-12-09,10.3638
2009-12-10,10.3682
2009-12-11,10.3593
2009-12-12,10.3553
2009-12-13,10.3553
2009-12-14,10.3481
2009-12-15,10.3082
2009-12-16,10.3256
2009-12-17,10.2949
2009-12-18,10.2556
2009-12-19,10.2439
2009-12-20,10.2439
2009-12-21,10.2372
2009-12-22,10.3152
2009-12-23,10.4995
2009-12-24,10.5348
2009-12-25,10.5416
2009-12-26,10.5416
2009-12-27,10.5416
2009-12-28,10.5416
2009-12-29,10.5593
2009-12-30,10.5323
2009-12-31,10.5504
2010-01-01,10.5564
2010-01-02,10.5564
2010-01-03,10.5564
2010-01-04,10.5971
2010-01-05,10.6232
2010-01-06,10.6493
2010-01-07,10.6361
2010-01-08,10.6164
2010-01-09,10.6128
2010-01-10,10.6128
2010-01-11,10.632
2010-01-12,10.5842
2010-01-13,10.6158
2010-01-14,10.6233
2010-01-15,10.6433
2010-01-16,10.642
2010-01-17,10.642
2010-01-18,10.6279
2010-01-19,10.6254
2010-01-20,10.6081
2010-01-21,10.5327
2010-01-22,10.4107
2010-01-23,10.4006
2010-01-24,10.4006
2010-01-25,10.2633
2010-01-26,10.2568
2010-01-27,10.0675
2010-01-28,10.0802
2010-01-29,10.1904
2010-01-30,10.1954
2010-01-31,10.1954
2010-02-01,10.115
2010-02-02,10.0421
2010-02-03,10.145
2010-02-04,10.0818
2010-02-05,9.8463
2010-02-06,9.9901
2010-02-07,9.9901
2010-02-08,9.8406
2010-02-09,9.9514
2010-02-10,9.8438
2010-02-11,9.9699
2010-02-12,9.993
2010-02-13,9.993
2010-02-14,9.993
2010-02-15,9.984
2010-02-16,10.0389
2010-02-17,10.1131
2010-02-18,10.1083
2010-02-19,10.0488
2010-02-20,10.0315
2010-02-21,10.0315
2010-02-22,10.0299
2010-02-23,10.0403
2010-02-24,10.0527
2010-02-25,10.0246
2010-02-26,10.1408
2010-02-27,10.1788
2010-02-28,10.1788
2010-03-01,10.1788
2010-03-02,10.3041
2010-03-03,10.4521
2010-03-04,10.4826
2010-03-05,10.4888
2010-03-06,10.4937
2010-03-07,10.4937
2010-03-08,10.531
2010-03-09,10.5281
2010-03-10,10.5526
2010-03-11,10.5735
2010-03-12,10.5907
2010-03-13,10.6038
2010-03-14,10.6038
2010-03-15,10.5884
2010-03-16,10.5884
2010-03-17,10.7323
2010-03-18,10.7502
2010-03-19,10.81
2010-03-20,10.8197
2010-03-21,10.8197
2010-03-22,10.7599
2010-03-23,10.729
2010-03-24,10.7398
2010-03-25,10.781
2010-03-26,10.8273
2010-03-27,10.8391
2010-03-28,10.8391
2010-03-29,10.843
2010-03-30,10.825
2010-03-31,10.7951
2010-04-01,10.8304
2010-04-02,10.8304
2010-04-03,10.8304
2010-04-04,10.8304
2010-04-05,10.9331
2010-04-06,10.9918
2010-04-07,11.0152
2010-04-08,10.9469
2010-04-09,10.9301
2010-04-10,10.9846
2010-04-11,10.9846
2010-04-12,10.9546
2010-04-13,10.908
2010-04-14,10.8946
2010-04-15,10.8661
2010-04-16,10.805
2010-04-17,10.7937
2010-04-18,10.7937
2010-04-19,10.7446
2010-04-20,10.6992
2010-04-21,10.7449
2010-04-22,10.7708
2010-04-23,10.8413
2010-04-24,10.8784
2010-04-25,10.8784
2010-04-26,10.8896
2010-04-27,10.8934
2010-04-28,10.7882
2010-04-29,10.7131
2010-04-30,10.7728
2010-05-01,10.7985
2010-05-02,10.7985
2010-05-03,10.7675
2010-05-04,10.6549
2010-05-05,10.5639
2010-05-06,10.5139
2010-05-07,10.4058
2010-05-08,10.3235
2010-05-09,10.3235
2010-05-10,10.4621
2010-05-11,10.6237
2010-05-12,10.5548
2010-05-13,10.6158
2010-05-14,10.5656
2010-05-15,10.4723
2010-05-16,10.4723
2010-05-17,10.4772
2010-05-18,10.4236
2010-05-19,10.3213
2010-05-20,10.1986
2010-05-21,10.2046
2010-05-22,10.1877
2010-05-23,10.1877
2010-05-24,10.1992
2010-05-25,10.0787
2010-05-26,10.0095
2010-05-27,10.1892
2010-05-28,10.3276
2010-05-29,10.3911
2010-05-30,10.3911
2010-05-31,10.423
2010-06-01,10.3758
2010-06-02,10.273
2010-06-03,10.33
2010-06-04,10.4288
2010-06-05,10.4508
2010-06-06,10.4508
2010-06-07,10.4085
2010-06-08,10.3022
2010-06-09,10.2746
2010-06-10,10.3454
2010-06-11,10.4212
2010-06-12,10.4558
2010-06-13,10.4558
2010-06-14,10.5102
2010-06-15,10.6004
2010-06-16,10.6194
2010-06-17,10.6561
2010-06-18,10.6866
2010-06-19,10.675
2010-06-20,10.675
2010-06-21,10.7279
2010-06-22,10.8056
2010-06-23,10.774
2010-06-24,10.7622
2010-06-25,10.7633
2010-06-26,10.7194
2010-06-27,10.7194
2010-06-28,10.7225
2010-06-29,10.7627
2010-06-30,10.7186
2010-07-01,10.7422
2010-07-02,10.6692
2010-07-03,10.6653
2010-07-04,10.6653
2010-07-05,10.6704
2010-07-06,10.6983
2010-07-07,10.7064
2010-07-08,10.7152
2010-07-09,10.7795
2010-07-10,10.8278
2010-07-11,10.8278
2010-07-12,10.8353
2010-07-13,10.8802
2010-07-14,10.9041
2010-07-15,10.8909
2010-07-16,10.873
2010-07-17,10.885
2010-07-18,10.885
2010-07-19,10.8908
2010-07-20,10.8504
2010-07-21,10.8718
2010-07-22,10.9255
2010-07-23,10.9583
2010-07-24,10.9638
2010-07-25,10.9638
2010-07-26,10.9584
2010-07-27,10.9412
2010-07-28,10.9261
2010-07-29,10.8927
2010-07-30,10.9012
2010-07-31,10.854
2010-08-01,10.854
2010-08-02,10.8893
2010-08-03,10.9676
2010-08-04,10.9718
2010-08-05,11.0208
2010-08-06,10.9804
2010-08-07,10.9697
2010-08-08,10.9697
2010-08-09,10.9825
2010-08-10,11.04
2010-08-11,10.9955
2010-08-12,10.938
2010-08-13,10.9403
2010-08-14,10.9885
2010-08-15,10.9885
2010-08-16,10.968
2010-08-17,10.9343
2010-08-18,10.9481
2010-08-19,11.0604
2010-08-20,11.1396
2010-08-21,11.1286
2010-08-22,11.1286
2010-08-23,11.1575
2010-08-24,11.1445
2010-08-25,11.0676
2010-08-26,11.015
2010-08-27,11.0027
2010-08-28,10.9064
2010-08-29,10.9064
2010-08-30,10.9078
2010-08-31,10.9132
2010-09-01,10.9283
2010-09-02,11.0427
2010-09-03,11.0641
2010-09-04,11.0538
2010-09-05,11.0538
2010-09-06,11.0999
2010-09-07,11.2556
2010-09-08,11.2971
2010-09-09,11.328
2010-09-10,11.3793
2010-09-11,11.3793
2010-09-12,11.3793
2010-09-13,11.4426
2010-09-14,11.6356
2010-09-15,11.7204
2010-09-16,11.8021
2010-09-17,11.7875
2010-09-18,11.8756
2010-09-19,11.8756
2010-09-20,11.9218
2010-09-21,12.0695
2010-09-22,12.1078
2010-09-23,12.0757
2010-09-24,12.0465
2010-09-25,12.1305
2010-09-26,12.1305
2010-09-27,12.1534
2010-09-28,12.1674
2010-09-29,12.1518
2010-09-30,12.0832
2010-10-01,12.207
2010-10-02,12.3718
2010-10-03,12.3718
2010-10-04,12.3894
2010-10-05,12.4134
2010-10-06,12.3938
2010-10-07,12.4332
2010-10-08,12.315
2010-10-09,12.291
2010-10-10,12.291
2010-10-11,12.3235
2010-10-12,12.343
2010-10-13,12.3422
2010-10-14,12.524
2010-10-15,12.3625
2010-10-16,12.1972
2010-10-17,12.1972
2010-10-18,12.2178
2010-10-19,12.2066
2010-10-20,12.1165
2010-10-21,12.1155
2010-10-22,12.2741
2010-10-23,12.2207
2010-10-24,12.2207
2010-10-25,12.2578
2010-10-26,12.3087
2010-10-27,12.2376
2010-10-28,12.1402
2010-10-29,12.096
2010-10-30,12.1328
2010-10-31,12.1328
2010-11-01,12.1886
2010-11-02,12.3459
2010-11-03,12.3608
2010-11-04,12.4575
2010-11-05,12.6605
2010-11-06,12.6605
2010-11-07,12.6605
2010-11-08,12.6591
2010-11-09,12.6648
2010-11-10,12.688
2010-11-11,12.6193
2010-11-12,12.4309
2010-11-13,12.2478
2010-11-14,12.2478
2010-11-15,12.2827
2010-11-16,12.2891
2010-11-17,12.0912
2010-11-18,12.0893
2010-11-19,12.0527
2010-11-20,11.8883
2010-11-21,11.8883
2010-11-22,11.9512
2010-11-23,12.0905
2010-11-24,11.9462
2010-11-25,11.8086
2010-11-26,11.6813
2010-11-27,11.6068
2010-11-28,11.6068
2010-11-29,11.6496
2010-11-30,11.7814
2010-12-01,11.8503
2010-12-02,12.0391
2010-12-03,12.1079
2010-12-04,12.08
2010-12-05,12.08
2010-12-06,12.067
2010-12-07,12.0738
2010-12-08,12.0044
2010-12-09,11.8379
2010-12-10,11.6743
2010-12-11,11.813
2010-12-12,11.8129
2010-12-13,11.8404
2010-12-14,11.9355
2010-12-15,11.9557
2010-12-16,11.903
2010-12-17,11.9904
2010-12-18,11.9904
2010-12-19,11.9904
2010-12-20,11.9913
2010-12-21,12.0067
2010-12-22,12.0802
2010-12-23,12.0636
2010-12-24,12.0659
2010-12-25,12.1138
2010-12-26,12.1138
2010-12-27,12.1182
2010-12-28,12.0953
2010-12-29,12.1065
2010-12-30,12.2017
2010-12-31,12.2953
2011-01-01,12.3456
2011-01-02,12.3456
2011-01-03,12.358
2011-01-04,12.376
2011-01-05,12.344
2011-01-06,12.2098
2011-01-07,12.1228
2011-01-08,11.8971
2011-01-09,11.8971
2011-01-10,11.8348
2011-01-11,11.5851
2011-01-12,11.6457
2011-01-13,11.7641
2011-01-14,11.5526
2011-01-15,11.4033
2011-01-16,11.4033
2011-01-17,11.3941
2011-01-18,11.4319
2011-01-19,11.5257
2011-01-20,11.4836
2011-01-21,11.5077
2011-01-22,11.5077
2011-01-23,11.4845
2011-01-24,11.5042
2011-01-25,11.5479
2011-01-26,11.4634
2011-01-27,11.4267
2011-01-28,11.2525
2011-01-29,11.1102
2011-01-30,11.1102
2011-01-31,11.0933
2011-02-01,11.0436
2011-02-02,10.9089
2011-02-03,10.9882
2011-02-04,11.0761
2011-02-05,10.8767
2011-02-06,10.8767
2011-02-07,10.9088
2011-02-08,10.855
2011-02-09,10.717
2011-02-10,10.6282
2011-02-11,10.6341
2011-02-12,10.7496
2011-02-13,10.7496
2011-02-14,10.83
2011-02-15,11.0214
2011-02-16,11.071
2011-02-17,11.0854
2011-02-18,11.1422
2011-02-19,11.0247
2011-02-20,11.0247
2011-02-21,11.0531
2011-02-22,11.1176
2011-02-23,11.0098
2011-02-24,10.8967
2011-02-25,10.6871
2011-02-26,10.7383
2011-02-27,10.7383
2011-02-28,10.7589
2011-03-01,10.8905
2011-03-02,11.1322
2011-03-03,11.1389
2011-03-04,11.1725
2011-03-05,11.1745
2011-03-06,11.1745
2011-03-07,11.1265
2011-03-08,11.0622
2011-03-09,11.1457
2011-03-10,11.1446
2011-03-11,11.0678
2011-03-12,11.0065
2011-03-13,11.0065
2011-03-14,11.0515
2011-03-15,11.1139
2011-03-16,11.0383
2011-03-17,11.0799
2011-03-18,10.9592
2011-03-19,10.8694
2011-03-20,10.8694
2011-03-21,10.8602
2011-03-22,10.8834
2011-03-23,10.9722
2011-03-24,11.1001
2011-03-25,11.2053
2011-03-26,11.364
2011-03-27,11.364
2011-03-28,11.4373
2011-03-29,11.4957
2011-03-30,11.6138
2011-03-31,11.6639
2011-04-01,11.761
2011-04-02,11.7524
2011-04-03,11.7524
2011-04-04,11.8009
2011-04-05,11.8835
2011-04-06,11.8714
2011-04-07,11.8401
2011-04-08,11.816
2011-04-09,11.7644
2011-04-10,11.7644
2011-04-11,11.7307
2011-04-12,11.6669
2011-04-13,11.7378
2011-04-14,11.885
2011-04-15,11.8282
2011-04-16,11.7247
2011-04-17,11.7247
2011-04-18,11.6487
2011-04-19,11.54
2011-04-20,11.6717
2011-04-21,11.8259
2011-04-22,11.8646
2011-04-23,11.8646
2011-04-24,11.8646
2011-04-25,11.868
2011-04-26,11.8322
2011-04-27,11.8337
2011-04-28,11.7197
2011-04-29,11.6171
2011-04-30,11.5732
2011-05-01,11.5732
2011-05-02,11.547
2011-05-03,11.3997
2011-05-04,11.2146
2011-05-05,11.1238
2011-05-06,11.1185
2011-05-07,11.2185
2011-05-08,11.2185
2011-05-09,11.2158
2011-05-10,11.1807
2011-05-11,11.1894
2011-05-12,11.151
2011-05-13,11.1238
2011-05-14,11.1881
2011-05-15,11.1881
2011-05-16,11.1609
2011-05-17,11.0369
2011-05-18,10.9754
2011-05-19,10.9862
2011-05-20,11.0225
2011-05-21,11.0873
2011-05-22,11.0873
2011-05-23,10.9972
2011-05-24,10.9025
2011-05-25,10.8684
2011-05-26,10.8791
2011-05-27,11.0205
2011-05-28,11.088
2011-05-29,11.088
2011-05-30,11.0718
2011-05-31,11.1185
2011-06-01,11.217
2011-06-02,11.2522
2011-06-03,11.1767
2011-06-04,11.1412
2011-06-05,11.1412
2011-06-06,11.16
2011-06-07,11.1974
2011-06-08,11.1883
2011-06-09,11.1827
2011-06-10,11.1405
2011-06-11,11.1119
2011-06-12,11.1119
2011-06-13,11.1361
2011-06-14,11.111
2011-06-15,11.0602
2011-06-16,10.9535
2011-06-17,10.9163
2011-06-18,10.8848
2011-06-19,10.8848
2011-06-20,10.7834
2011-06-21,10.6898
2011-06-22,10.7059
2011-06-23,10.7437
2011-06-24,10.9225
2011-06-25,11.0769
2011-06-26,11.0769
2011-06-27,11.1123
2011-06-28,11.2128
2011-06-29,11.2583
2011-06-30,11.3444
2011-07-01,11.405
2011-07-02,11.3847
2011-07-03,11.3847
2011-07-04,11.3954
2011-07-05,11.4336
2011-07-06,11.4092
2011-07-07,11.4766
2011-07-08,11.5284
2011-07-09,11.4619
2011-07-10,11.4619
2011-07-11,11.4237
2011-07-12,11.3317
2011-07-13,11.2718
2011-07-14,11.3414
2011-07-15,11.3412
2011-07-16,11.3233
2011-07-17,11.3233
2011-07-18,11.3412
2011-07-19,11.3804
2011-07-20,11.3166
2011-07-21,11.2764
2011-07-22,11.3252
2011-07-23,11.4147
2011-07-24,11.4147
2011-07-25,11.4405
2011-07-26,11.3996
2011-07-27,11.273
2011-07-28,11.2309
2011-07-29,11.1934
2011-07-30,11.1876
2011-07-31,11.1876
2011-08-01,11.2017
2011-08-02,11.142
2011-08-03,11.062
2011-08-04,10.9294
2011-08-05,10.7267
2011-08-06,10.6121
2011-08-07,10.6121
2011-08-08,10.5138
2011-08-09,10.38
2011-08-10,10.4438
2011-08-11,10.4885
2011-08-12,10.4014
2011-08-13,10.3399
2011-08-14,10.3399
2011-08-15,10.3399
2011-08-16,10.3036
2011-08-17,10.2925
2011-08-18,10.1884
2011-08-19,9.9864
2011-08-20,9.8954
2011-08-21,9.8954
2011-08-22,9.9467
2011-08-23,10.0513
2011-08-24,10.0355
2011-08-25,9.9313
2011-08-26,9.7883
2011-08-27,9.7029
2011-08-28,9.7029
2011-08-29,9.8921
2011-08-30,10.0583
2011-08-31,10.1308
2011-09-01,10.1308
2011-09-02,10.2099
2011-09-03,10.2451
2011-09-04,10.2451
2011-09-05,10.2103
2011-09-06,10.2417
2011-09-07,10.3387
2011-09-08,10.4107
2011-09-09,10.3562
2011-09-10,10.2711
2011-09-11,10.2711
2011-09-12,10.1621
2011-09-13,10.0618
2011-09-14,10.0978
2011-09-15,10.2058
2011-09-16,10.2733
2011-09-17,10.2806
2011-09-18,10.2806
2011-09-19,10.2118
2011-09-20,10.2999
2011-09-21,10.3871
2011-09-22,10.198
2011-09-23,9.9654
2011-09-24,9.9176
2011-09-25,9.9176
2011-09-26,9.8774
2011-09-27,9.9607
2011-09-28,10.0541
2011-09-29,10.1009
2011-09-30,10.0747
2011-10-01,10.0112
2011-10-02,10.0112
2011-10-03,9.9487
