Date (YYYY-MM-DD),NAV
2009-01-05,0
2009-01-06,0
2009-01-07,0
2009-01-08,0
2009-01-09,0
2009-01-10,0
2009-01-11,0
2009-01-12,0
2009-01-13,0
2009-01-14,0
2009-01-15,0
2009-01-16,0
2009-01-17,0
2009-01-18,0
2009-01-19,0
2009-01-20,0
2009-01-21,0
2009-01-22,0
2009-01-23,0
2009-01-24,0
2009-01-25,0
2009-01-26,0
2009-01-27,0
2009-01-28,0
2009-01-29,0
2009-01-30,0
2009-01-31,0
2009-02-01,0
2009-02-02,0
2009-02-03,0
2009-02-04,0
2009-02-05,0
2009-02-06,0
2009-02-07,0
2009-02-08,0
2009-02-09,0
2009-02-10,0
2009-02-11,0
2009-02-12,0
2009-02-13,0
2009-02-14,0
2009-02-15,0
2009-02-16,0
2009-02-17,0
2009-02-18,0
2009-02-19,0
2009-02-20,0
2009-02-21,0
2009-02-22,0
2009-02-23,0
2009-02-24,0
2009-02-25,0
2009-02-26,0
2009-02-27,0
2009-02-28,0
2009-03-01,0
2009-03-02,0
2009-03-03,0
2009-03-04,0
2009-03-05,0
2009-03-06,0
2009-03-07,0
2009-03-08,0
2009-03-09,0
2009-03-10,0
2009-03-11,0
2009-03-12,0
2009-03-13,0
2009-03-14,0
2009-03-15,0
2009-03-16,0
2009-03-17,0
2009-03-18,0
2009-03-19,0
2009-03-20,0
2009-03-21,0
2009-03-22,0
2009-03-23,0
2009-03-24,0
2009-03-25,0
2009-03-26,0
2009-03-27,0
2009-03-28,0
2009-03-29,0
2009-03-30,0
2009-03-31,0
2009-04-01,0
2009-04-02,0
2009-04-03,0
2009-04-04,0
2009-04-05,0
2009-04-06,0
2009-04-07,0
2009-04-08,0
2009-04-09,0
2009-04-10,0
2009-04-11,0
2009-04-12,0
2009-04-13,0
2009-04-14,0
2009-04-15,0
2009-04-16,0
2009-04-17,0
2009-04-18,0
2009-04-19,0
2009-04-20,0
2009-04-21,0
2009-04-22,0
2009-04-23,0
2009-04-24,0
2009-04-25,0
2009-04-26,0
2009-04-27,0
2009-04-28,0
2009-04-29,0
2009-04-30,0
2009-05-01,0
2009-05-02,0
2009-05-03,0
2009-05-04,0
2009-05-05,0
2009-05-06,0
2009-05-07,0
2009-05-08,0
2009-05-09,0
2009-05-10,0
2009-05-11,0
2009-05-12,0
2009-05-13,0
2009-05-14,0
2009-05-15,0
2009-05-16,0
2009-05-17,0
2009-05-18,0
2009-05-19,0
2009-05-20,0
2009-05-21,0
2009-05-22,0
2009-05-23,0
2009-05-24,0
2009-05-25,0
2009-05-26,0
2009-05-27,0
2009-05-28,0
2009-05-29,0
2009-05-30,0
2009-05-31,0
2009-06-01,0
2009-06-02,0
2009-06-03,0
2009-06-04,0
2009-06-05,0
2009-06-06,0
2009-06-07,0
2009-06-08,0
2009-06-09,0
2009-06-10,0
2009-06-11,0
2009-06-12,0
2009-06-13,0
2009-06-14,0
2009-06-15,0
2009-06-16,0
2009-06-17,0
2009-06-18,0
2009-06-19,0
2009-06-20,0
2009-06-21,0
2009-06-22,0
2009-06-23,0
2009-06-24,0
2009-06-25,0
2009-06-26,0
2009-06-27,0
2009-06-28,0
2009-06-29,0
2009-06-30,0
2009-07-01,0
2009-07-02,0
2009-07-03,0
2009-07-04,0
2009-07-05,0
2009-07-06,0
2009-07-07,0
2009-07-08,0
2009-07-09,0
2009-07-10,0
2009-07-11,0
2009-07-12,0
2009-07-13,0
2009-07-14,0
2009-07-15,0
2009-07-16,0
2009-07-17,0
2009-07-18,0
2009-07-19,0
2009-07-20,0
2009-07-21,0
2009-07-22,0
2009-07-23,0
2009-07-24,0
2009-07-25,0
2009-07-26,0
2009-07-27,0
2009-07-28,0
2009-07-29,0
2009-07-30,0
2009-07-31,0
2009-08-01,0
2009-08-02,0
2009-08-03,0
2009-08-04,0
2009-08-05,0
2009-08-06,0
2009-08-07,0
2009-08-08,0
2009-08-09,0
2009-08-10,0
2009-08-11,0
2009-08-12,0
2009-08-13,0
2009-08-14,0
2009-08-15,0
2009-08-16,0
2009-08-17,0
2009-08-18,0
2009-08-19,0
2009-08-20,0
2009-08-21,0
2009-08-22,0
2009-08-23,0
2009-08-24,0
2009-08-25,0
2009-08-26,0
2009-08-27,0
2009-08-28,0
2009-08-29,0
2009-08-30,0
2009-08-31,0
2009-09-01,0
2009-09-02,0
2009-09-03,0
2009-09-04,0
2009-09-05,0
2009-09-06,0
2009-09-07,0
2009-09-08,0
2009-09-09,0
2009-09-10,0
2009-09-11,0
2009-09-12,0
2009-09-13,0
2009-09-14,0
2009-09-15,0
2009-09-16,0
2009-09-17,0
2009-09-18,0
2009-09-19,0
2009-09-20,0
2009-09-21,0
2009-09-22,0
2009-09-23,0
2009-09-24,0
2009-09-25,0
2009-09-26,0
2009-09-27,0
2009-09-28,0
2009-09-29,0
2009-09-30,0
2009-10-01,0
2009-10-02,0
2009-10-03,0
2009-10-04,0
2009-10-05,0
2009-10-06,0
2009-10-07,0
2009-10-08,0
2009-10-09,0
2009-10-10,0
2009-10-11,0
2009-10-12,0
2009-10-13,0
2009-10-14,0
2009-10-15,0
2009-10-16,0
2009-10-17,0
2009-10-18,0
2009-10-19,0
2009-10-20,0
2009-10-21,0
2009-10-22,0
2009-10-23,0
2009-10-24,0
2009-10-25,0
2009-10-26,0
2009-10-27,0
2009-10-28,0
2009-10-29,0
2009-10-30,0
2009-10-31,0
2009-11-01,0
2009-11-02,0
2009-11-03,0
2009-11-04,0
2009-11-05,0
2009-11-06,0
2009-11-07,0
2009-11-08,0
2009-11-09,0
2009-11-10,0
2009-11-11,0
2009-11-12,0
2009-11-13,0
2009-11-14,0
2009-11-15,0
2009-11-16,0
2009-11-17,0
2009-11-18,0
2009-11-19,0
2009-11-20,0
2009-11-21,0
2009-11-22,0
2009-11-23,0
2009-11-24,0
2009-11-25,0
2009-11-26,0
2009-11-27,0
2009-11-28,0
2009-11-29,0
2009-11-30,0
2009-12-01,0
2009-12-02,0
2009-12-03,0
2009-12-04,0
2009-12-05,0
2009-12-06,0
2009-12-07,0
2009-12-08,0
2009-12-09,0
2009-12-10,0
2009-12-11,0
2009-12-12,0
2009-12-13,0
2009-12-14,10
2009-12-15,10
2009-12-16,10
2009-12-17,10
2009-12-18,10
2009-12-19,10
2009-12-20,10
2009-12-21,10
2009-12-22,10
2009-12-23,10
2009-12-24,10
2009-12-25,10
2009-12-26,10
2009-12-27,10
2009-12-28,10
2009-12-29,10
2009-12-30,10
2009-12-31,10
2010-01-01,10
2010-01-02,10
2010-01-03,10
2010-01-04,10
2010-01-05,10
2010-01-06,10
2010-01-07,10.1526
2010-01-08,10.1634
2010-01-09,10.1646
2010-01-10,10.1659
2010-01-11,10.1686
2010-01-12,10.1656
2010-01-13,10.1663
2010-01-14,10.1707
2010-01-15,10.1693
2010-01-16,10.1694
2010-01-17,10.1696
2010-01-18,10.3762
2010-01-19,10.3668
2010-01-20,10.3517
2010-01-21,10.379
2010-01-22,10.3729
2010-01-23,10.3747
2010-01-24,10.3765
2010-01-25,10.3701
2010-01-26,10.3719
2010-01-27,10.3788
2010-01-28,10.382
2010-01-29,10.3602
2010-01-30,10.36
2010-01-31,10.3619
2010-02-01,10.3426
2010-02-02,10.3198
2010-02-03,10.3286
2010-02-04,10.3305
2010-02-05,10.3403
2010-02-06,10.342
2010-02-07,10.3436
2010-02-08,10.3367
2010-02-09,10.3329
2010-02-10,10.2818
2010-02-11,10.2642
2010-02-12,10.2658
2010-02-13,10.2675
2010-02-14,10.2691
2010-02-15,10.2589
2010-02-16,10.2595
2010-02-17,10.26
2010-02-18,10.2637
2010-02-19,10.2566
2010-02-20,10.2577
2010-02-21,10.2589
2010-02-22,10.2711
2010-02-23,10.2807
2010-02-24,10.2917
2010-02-25,10.2862
2010-02-26,10.2781
2010-02-27,10.2792
2010-02-28,10.2803
2010-03-01,10.2837
2010-03-02,10.2844
2010-03-03,10.2851
2010-03-04,10.2862
2010-03-05,10.322
2010-03-06,10.323
2010-03-07,10.3241
2010-03-08,10.3244
2010-03-09,10.3579
2010-03-10,10.3552
2010-03-11,10.35
2010-03-12,10.3596
2010-03-13,10.3615
2010-03-14,10.3635
2010-03-15,10.381
2010-03-16,10.3831
2010-03-17,10.416
2010-03-18,10.4454
2010-03-19,10.4689
2010-03-20,10.4709
2010-03-21,10.473
2010-03-22,10.4636
2010-03-23,10.4572
2010-03-24,10.4591
2010-03-25,10.4572
2010-03-26,10.4789
2010-03-27,10.4808
2010-03-28,10.4827
2010-03-29,10.5744
2010-03-30,10.5854
2010-03-31,10.5649
2010-04-01,10.5669
2010-04-02,10.569
2010-04-03,10.571
2010-04-04,10.5731
2010-04-05,10.5985
2010-04-06,10.5898
2010-04-07,10.6005
2010-04-08,10.571
2010-04-09,10.5218
2010-04-10,10.5234
2010-04-11,10.525
2010-04-12,10.5196
2010-04-13,10.5348
2010-04-14,10.5367
2010-04-15,10.543
2010-04-16,10.5387
2010-04-17,10.5406
2010-04-18,10.5425
2010-04-19,10.5309
2010-04-20,10.5883
2010-04-21,10.5762
2010-04-22,10.5911
2010-04-23,10.5533
2010-04-24,10.5552
2010-04-25,10.557
2010-04-26,10.5529
2010-04-27,10.5494
2010-04-28,10.5662
2010-04-29,10.5763
2010-04-30,10.619
2010-05-01,10.6211
2010-05-02,10.6233
2010-05-03,10.6241
2010-05-04,10.6604
2010-05-05,10.6621
2010-05-06,10.6801
2010-05-07,10.6755
2010-05-08,10.6777
2010-05-09,10.68
2010-05-10,10.6596
2010-05-11,10.6997
2010-05-12,10.7134
2010-05-13,10.7351
2010-05-14,10.8614
2010-05-15,10.8634
2010-05-16,10.8654
2010-05-17,10.8875
2010-05-18,10.8751
2010-05-19,10.9178
2010-05-20,10.9335
2010-05-21,10.9354
2010-05-22,10.9353
2010-05-23,10.9372
2010-05-24,10.9257
2010-05-25,10.938
2010-05-26,10.8979
2010-05-27,10.8997
2010-05-28,10.8887
2010-05-29,10.8904
2010-05-30,10.8903
2010-05-31,10.8831
2010-06-01,10.9104
2010-06-02,10.9179
2010-06-03,10.8841
2010-06-04,10.9055
2010-06-05,10.9071
2010-06-06,10.9087
2010-06-07,10.9286
2010-06-08,10.938
2010-06-09,10.9208
2010-06-10,10.907
2010-06-11,10.8875
2010-06-12,10.889
2010-06-13,10.8904
2010-06-14,10.8586
2010-06-15,10.8722
2010-06-16,10.8972
2010-06-17,10.8804
2010-06-18,11.0034
2010-06-19,11.0047
2010-06-20,11.006
2010-06-21,11.0271
2010-06-22,11.0263
2010-06-23,11.0127
2010-06-24,11.0317
2010-06-25,10.9936
2010-06-26,10.9955
2010-06-27,10.9975
2010-06-28,11.0266
2010-06-29,11.0446
2010-06-30,11.0584
2010-07-01,11.0711
2010-07-02,11.051
2010-07-03,11.0528
2010-07-04,11.0546
2010-07-05,11.0243
2010-07-06,11.0419
2010-07-07,11.0631
2010-07-08,11.0513
2010-07-09,11.0298
2010-07-10,11.0315
2010-07-11,11.0331
2010-07-12,11.0472
2010-07-13,11.0443
2010-07-14,11.041
2010-07-15,11.0399
2010-07-16,11.0411
2010-07-17,11.0426
2010-07-18,11.0442
2010-07-19,11.0532
2010-07-20,11.0371
2010-07-21,11.0796
2010-07-22,11.0886
2010-07-23,11.0885
2010-07-24,11.0907
2010-07-25,11.0929
2010-07-26,11.1032
2010-07-27,11.0707
2010-07-28,11.0546
2010-07-29,11.0731
2010-07-30,11.0559
2010-07-31,11.0581
2010-08-01,11.0603
2010-08-02,10.9913
2010-08-03,11.0237
2010-08-04,11.008
2010-08-05,10.9677
2010-08-06,11.0156
2010-08-07,11.0177
2010-08-08,11.0198
2010-08-09,11.0323
2010-08-10,11.019
2010-08-11,11.0403
2010-08-12,11.0313
2010-08-13,11.0402
2010-08-14,11.0422
2010-08-15,11.0442
2010-08-16,11.0412
2010-08-17,11.0104
2010-08-18,10.9802
2010-08-19,10.9822
2010-08-20,10.9632
2010-08-21,10.9652
2010-08-22,10.9671
2010-08-23,10.9537
2010-08-24,10.9593
2010-08-25,10.9422
2010-08-26,10.9699
2010-08-27,11.0085
2010-08-28,11.0109
2010-08-29,11.0133
2010-08-30,11.0042
2010-08-31,11.0441
2010-09-01,11.0465
2010-09-02,11.0172
2010-09-03,11.0196
2010-09-04,11.022
2010-09-05,11.0244
2010-09-06,11.0172
2010-09-07,11.0494
2010-09-08,11.0596
2010-09-09,11.0791
2010-09-10,11.0813
2010-09-11,11.0835
2010-09-12,11.0857
2010-09-13,11.0492
2010-09-14,11.0666
2010-09-15,11.0694
2010-09-16,11.0603
2010-09-17,11.0534
2010-09-18,11.055
2010-09-19,11.0565
2010-09-20,11.0607
2010-09-21,11.1144
2010-09-22,11.133
2010-09-23,11.1632
2010-09-24,11.1656
2010-09-25,11.1862
2010-09-26,11.1885
2010-09-27,11.2009
2010-09-28,11.2121
2010-09-29,11.2197
2010-09-30,11.2221
2010-10-01,11.1852
2010-10-02,11.1876
2010-10-03,11.19
2010-10-04,11.1684
2010-10-05,11.1697
2010-10-06,11.1858
2010-10-07,11.1747
2010-10-08,11.1505
2010-10-09,11.1529
2010-10-10,11.1553
2010-10-11,11.1466
2010-10-12,11.1401
2010-10-13,11.1459
2010-10-14,11.1441
2010-10-15,11.1139
2010-10-16,11.1164
2010-10-17,11.1188
2010-10-18,11.1044
2010-10-19,11.1176
2010-10-20,11.0776
2010-10-21,11.0928
2010-10-22,11.1052
2010-10-23,11.1074
2010-10-24,11.1096
2010-10-25,11.1059
2010-10-26,11.0961
2010-10-27,11.1274
2010-10-28,11.1292
2010-10-29,11.1447
2010-10-30,11.1449
2010-10-31,11.1474
2010-11-01,11.1504
2010-11-02,11.2274
2010-11-03,11.2582
2010-11-04,11.2674
2010-11-05,11.2441
2010-11-06,11.2465
2010-11-07,11.2489
2010-11-08,11.2455
2010-11-09,11.2356
2010-11-10,11.2143
2010-11-11,11.2081
2010-11-12,11.2091
2010-11-13,11.2117
2010-11-14,11.2141
2010-11-15,11.2233
2010-11-16,11.2223
2010-11-17,11.2249
2010-11-18,11.2527
2010-11-19,11.2516
2010-11-20,11.2543
2010-11-21,11.2567
2010-11-22,11.2632
2010-11-23,11.2816
2010-11-24,11.2694
2010-11-25,11.2847
2010-11-26,11.3074
2010-11-27,11.31
2010-11-28,11.3125
2010-11-29,11.2955
2010-11-30,11.2715
2010-12-01,11.2482
2010-12-02,11.2626
2010-12-03,11.1977
2010-12-04,11.2003
2010-12-05,11.2028
2010-12-06,11.1765
2010-12-07,11.2446
2010-12-08,11.2424
2010-12-09,11.243
2010-12-10,11.2745
2010-12-11,11.2772
2010-12-12,11.2797
2010-12-13,11.267
2010-12-14,11.2977
2010-12-15,11.3086
2010-12-16,11.3898
2010-12-17,11.3924
2010-12-18,11.395
2010-12-19,11.3975
2010-12-20,11.385
2010-12-21,11.4036
2010-12-22,11.4033
2010-12-23,11.4144
2010-12-24,11.4339
2010-12-25,11.4367
2010-12-26,11.4391
2010-12-27,11.4321
2010-12-28,11.4432
2010-12-29,11.4446
2010-12-30,11.435
2010-12-31,11.4428
2011-01-01,11.4455
2011-01-02,11.4478
2011-01-03,11.4622
2011-01-04,11.3596
2011-01-05,11.3711
2011-01-06,11.3315
2011-01-07,11.297
2011-01-08,11.2995
2011-01-09,11.3018
2011-01-10,11.2828
2011-01-11,11.2878
2011-01-12,11.3081
2011-01-13,11.3279
2011-01-14,11.3033
2011-01-15,11.3055
2011-01-16,11.3077
2011-01-17,11.2893
2011-01-18,11.3158
2011-01-19,11.3227
2011-01-20,11.3513
2011-01-21,11.337
2011-01-22,11.3391
2011-01-23,11.3413
2011-01-24,11.3349
2011-01-25,11.358
2011-01-26,11.3606
2011-01-27,11.3706
2011-01-28,11.3772
2011-01-29,11.3798
2011-01-30,11.3798
2011-01-31,11.3765
2011-02-01,11.3711
2011-02-02,11.3773
2011-02-03,11.3718
2011-02-04,11.3506
2011-02-05,11.3532
2011-02-06,11.3556
2011-02-07,11.3515
2011-02-08,11.3692
2011-02-09,11.386
2011-02-10,11.4044
2011-02-11,11.404
2011-02-12,11.4066
2011-02-13,11.4089
2011-02-14,11.4252
2011-02-15,11.4301
2011-02-16,11.4327
2011-02-17,11.4478
2011-02-18,11.4412
2011-02-19,11.4438
2011-02-20,11.446
2011-02-21,11.468
2011-02-22,11.4789
2011-02-23,11.481
2011-02-24,11.4715
2011-02-25,11.468
2011-02-26,11.4702
2011-02-27,11.4723
2011-02-28,11.521
2011-03-01,11.5376
2011-03-02,11.5402
2011-03-03,11.5903
2011-03-04,11.6748
2011-03-05,11.6764
2011-03-06,11.678
2011-03-07,11.6732
2011-03-08,11.7149
2011-03-09,11.7194
2011-03-10,11.7347
2011-03-11,11.7481
2011-03-12,11.7507
2011-03-13,11.7534
2011-03-14,11.7624
2011-03-15,11.7702
2011-03-16,11.7729
2011-03-17,11.7668
2011-03-18,11.7625
2011-03-19,11.7651
2011-03-20,11.7678
2011-03-21,11.7555
2011-03-22,11.7639
2011-03-23,11.7822
2011-03-24,11.7909
2011-03-25,11.8052
2011-03-26,11.8078
2011-03-27,11.8104
2011-03-28,11.8211
2011-03-29,11.8236
2011-03-30,11.8096
2011-03-31,11.8141
2011-04-01,11.8005
2011-04-02,11.8032
2011-04-03,11.8058
2011-04-04,11.8085
2011-04-05,11.8187
2011-04-06,11.817
2011-04-07,11.8179
2011-04-08,11.778
2011-04-09,11.7806
2011-04-10,11.7832
2011-04-11,11.7598
2011-04-12,11.7625
2011-04-13,11.7477
2011-04-14,11.7504
2011-04-15,11.7437
2011-04-16,11.7465
2011-04-17,11.7491
2011-04-18,11.7384
2011-04-19,11.7391
2011-04-20,11.7281
2011-04-21,11.729
2011-04-22,11.7315
2011-04-23,11.734
2011-04-24,11.7366
2011-04-25,11.7218
2011-04-26,11.7358
2011-04-27,11.7443
2011-04-28,11.7409
2011-04-29,11.7317
2011-04-30,11.7343
2011-05-01,11.737
2011-05-02,11.734
2011-05-03,11.67
2011-05-04,11.6394
2011-05-05,11.6408
2011-05-06,11.6645
2011-05-07,11.6671
2011-05-08,11.6697
2011-05-09,11.6483
2011-05-10,11.6282
2011-05-11,11.619
2011-05-12,11.6461
2011-05-13,11.6294
2011-05-14,11.6321
2011-05-15,11.6347
2011-05-16,11.6424
2011-05-17,11.6451
2011-05-18,11.6369
2011-05-19,11.6339
2011-05-20,11.6277
2011-05-21,11.6303
2011-05-22,11.6329
2011-05-23,11.6426
2011-05-24,11.6374
2011-05-25,11.6391
2011-05-26,11.6305
2011-05-27,11.611
2011-05-28,11.6136
2011-05-29,11.6162
2011-05-30,11.6291
2011-05-31,11.65
2011-06-01,11.682
2011-06-02,11.7019
2011-06-03,11.7217
2011-06-04,11.7242
2011-06-05,11.7266
2011-06-06,11.7386
2011-06-07,11.7379
2011-06-08,11.749
2011-06-09,11.7443
2011-06-10,11.7591
2011-06-11,11.7615
2011-06-12,11.764
2011-06-13,11.7656
2011-06-14,11.7316
2011-06-15,11.7018
2011-06-16,11.7462
2011-06-17,11.766
2011-06-18,11.7687
2011-06-19,11.7713
2011-06-20,11.8151
2011-06-21,11.809
2011-06-22,11.802
2011-06-23,11.8101
2011-06-24,11.8148
2011-06-25,11.8175
2011-06-26,11.8201
2011-06-27,11.832
2011-06-28,11.8205
2011-06-29,11.8165
2011-06-30,11.8124
2011-07-01,11.7692
2011-07-02,11.7719
2011-07-03,11.7743
2011-07-04,11.7766
2011-07-05,11.7831
2011-07-06,11.782
2011-07-07,11.7752
2011-07-08,11.7891
2011-07-09,11.7917
2011-07-10,11.7944
2011-07-11,11.8141
2011-07-12,11.8443
2011-07-13,11.8355
2011-07-14,11.8664
2011-07-15,11.8743
2011-07-16,11.877
2011-07-17,11.8796
2011-07-18,11.8913
2011-07-19,11.8978
2011-07-20,11.8894
2011-07-21,11.8994
2011-07-22,11.8721
2011-07-23,11.8748
2011-07-24,11.8775
2011-07-25,11.8816
2011-07-26,11.8068
2011-07-27,11.7974
2011-07-28,11.7974
2011-07-29,11.7945
2011-07-30,11.7946
2011-07-31,11.7972
2011-08-01,11.8002
2011-08-02,11.8091
2011-08-03,11.8187
2011-08-04,11.8264
2011-08-05,11.8826
2011-08-06,11.8853
2011-08-07,11.888
2011-08-08,11.9388
2011-08-09,11.9767
2011-08-10,11.9903
2011-08-11,11.9925
2011-08-12,11.966
2011-08-13,11.9688
2011-08-14,11.9715
2011-08-15,11.9742
2011-08-16,11.9814
2011-08-17,11.9789
2011-08-18,11.9945
2011-08-19,11.9973
2011-08-20,12
2011-08-21,12.0027
2011-08-22,11.9989
2011-08-23,12.0051
2011-08-24,12.0236
2011-08-25,12.0137
2011-08-26,11.9964
2011-08-27,11.9992
2011-08-28,12.0018
2011-08-29,11.997
2011-08-30,11.9902
2011-08-31,11.993
2011-09-01,11.9957
2011-09-02,11.9607
2011-09-03,11.9634
2011-09-04,11.9662
2011-09-05,11.9982
2011-09-06,11.9875
2011-09-07,11.9923
2011-09-08,12.007
2011-09-09,12.0047
2011-09-10,12.0074
2011-09-11,12.0101
2011-09-12,12.0227
2011-09-13,12.0134
2011-09-14,12.0022
2011-09-15,12.0096
2011-09-16,12.0104
2011-09-17,12.0132
2011-09-18,12.0159
2011-09-19,12.0282
2011-09-20,12.0312
2011-09-21,12.0383
2011-09-22,12.0561
2011-09-23,12.0664
2011-09-24,12.0692
2011-09-25,12.0719
2011-09-26,12.0818
2011-09-27,12.0802
2011-09-28,12.0752
2011-09-29,11.9829
2011-09-30,11.9857
2011-10-01,11.9885
2011-10-02,11.9912
2011-10-03,11.9477
2011-10-04,11.929
2011-10-05,11.8985
2011-10-06,11.9013
2011-10-07,11.7856
2011-10-08,11.7884
2011-10-09,11.7911
2011-10-10,11.7588
2011-10-11,11.7932
2011-10-12,11.7905
2011-10-13,11.784
2011-10-14,11.7633
2011-10-15,11.7661
2011-10-16,11.7687
2011-10-17,11.7716
2011-10-18,11.7865
2011-10-19,11.795
2011-10-20,11.7931
2011-10-21,11.7839
2011-10-22,11.7867
2011-10-23,11.7894
2011-10-24,11.7831
2011-10-25,11.8421
2011-10-26,11.8451
2011-10-27,11.8477
2011-10-28,11.78
2011-10-29,11.7827
2011-10-30,11.7827
2011-10-31,11.7748
2011-11-01,11.7693
2011-11-02,11.7925
2011-11-03,11.7889
2011-11-04,11.7653
2011-11-05,11.768
2011-11-06,11.7708
2011-11-07,11.7736
2011-11-08,11.7221
2011-11-09,11.664
2011-11-10,11.6668
2011-11-11,11.6128
2011-11-12,11.6156
2011-11-13,11.6183
2011-11-14,11.6197
2011-11-15,11.6614
2011-11-16,11.6644
2011-11-17,11.7395
2011-11-18,11.7305
2011-11-19,11.7334
2011-11-20,11.7362
2011-11-21,11.7526
2011-11-22,11.7347
